mean_c0,std_c0,ratio_c0,mean_c1,std_c1,ratio_c1,mean_c2,std_c2,ratio_c2,mean_c3,std_c3,ratio_c3,variable
0.9070765990386509,0.015902476088664224,0.6033686498234175,0.9312464204945958,0.022357967160373568,0.07226297201847325,0.9570605948274712,0.021661751352412013,0.31812007606628634,0.997359566066576,0.002432115034029142,0.006248302091822874,prune_rate_in
0.24371412089149033,0.03251921218569772,0.6033686498234175,0.21603324718045114,0.03327029309700418,0.07226297201847325,0.31233320879590093,0.04150342639051528,0.31812007606628634,0.21382472826086957,0.029213931303321367,0.006248302091822874,prune_rate_out
0.5156166405616764,0.03133337554056999,0.6033686498234175,0.7132768285096731,0.06951169080340425,0.07226297201847325,0.44333814976648744,0.04962857585601115,0.31812007606628634,0.021102961127078386,0.04236563556160261,0.006248302091822874,sign_rate_in
0.5168731624009933,0.03563261166291329,0.6033686498234175,0.5822886365391392,0.031290999365435584,0.07226297201847325,0.5087436879545536,0.037532620337174895,0.31812007606628634,0.4903237456585092,0.03616811719130082,0.006248302091822874,sign_rate_out
