mean_c0,std_c0,ratio_c0,mean_c1,std_c1,ratio_c1,mean_c2,std_c2,ratio_c2,mean_c3,std_c3,ratio_c3,variable
0.8789691996843633,0.031438741275973514,0.4975031210986267,0.9187995062934028,0.036552408271365855,0.05056179775280899,0.950068678412714,0.02698392159963011,0.44662921348314605,0.9957347196691176,0.002612408900932399,0.005305867665418227,prune_rate_in
0.2815857316499373,0.03433179016916979,0.4975031210986267,0.2650704089506173,0.04398452850686549,0.05056179775280899,0.3601884608665269,0.038952602261845784,0.44662921348314605,0.2803308823529412,0.05443299187243605,0.005305867665418227,prune_rate_out
0.5045045875012194,0.024792171323849185,0.4975031210986267,0.6505930731416912,0.05918646114791864,0.05056179775280899,0.44302649533290955,0.051328125704694784,0.44662921348314605,0.03499818220626535,0.05516176773787769,0.005305867665418227,sign_rate_in
0.5275461562044845,0.040193588977613465,0.4975031210986267,0.6050358913034988,0.03180366118506502,0.05056179775280899,0.5053979301649126,0.037835997889773126,0.44662921348314605,0.5048343919482524,0.03938021150336565,0.005305867665418227,sign_rate_out
