prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,cluster
0.98675537109375,0.36328125,0.4470046082949309,0.5398773006134969,2
0.94403076171875,0.3515625,0.504907306434024,0.5240963855421686,2
0.8504638671875,0.28125,0.5012244897959184,0.4510869565217391,0
0.86328125,0.3125,0.4964285714285714,0.4602272727272727,0
0.86749267578125,0.30078125,0.5140488254260709,0.5083798882681564,0
0.96832275390625,0.33203125,0.4258188824662813,0.4619883040935672,2
0.9739990234375,0.33203125,0.4460093896713615,0.4912280701754385,2
0.885009765625,0.234375,0.487791932059448,0.6020408163265306,0
0.9520263671875,0.35546875,0.4809160305343511,0.4606060606060606,2
0.9478759765625,0.35546875,0.4227166276346604,0.4545454545454545,2
0.89007568359375,0.31640625,0.4752915047196002,0.5657142857142857,0
0.8497314453125,0.26953125,0.5077173030056864,0.4759358288770053,0
0.8656005859375,0.2265625,0.522252497729337,0.5353535353535354,0
0.8968505859375,0.2734375,0.6260355029585799,0.6075268817204301,1
0.8314208984375,0.20703125,0.501448225923244,0.5566502463054187,0
0.9560546875,0.33203125,0.4,0.4619883040935672,2
0.88983154296875,0.203125,0.6094182825484764,0.6568627450980392,1
0.87652587890625,0.2421875,0.5027187345526446,0.5721649484536082,0
0.8636474609375,0.28515625,0.4928379588182632,0.5519125683060109,0
0.9300537109375,0.40625,0.4642233856893543,0.506578947368421,2
0.9923095703125,0.41015625,0.4365079365079365,0.4966887417218543,2
0.86395263671875,0.2421875,0.5172723194257515,0.5154639175257731,0
0.84228515625,0.2578125,0.5096749226006192,0.5052631578947369,0
0.862548828125,0.25,0.5044404973357016,0.5625,0
0.86822509765625,0.2890625,0.508105604446503,0.532967032967033,0
0.85247802734375,0.3125,0.4799338022341746,0.5397727272727273,0
0.98681640625,0.2734375,0.3703703703703703,0.4516129032258064,2
0.86199951171875,0.2734375,0.5272003538257408,0.532258064516129,0
0.8697509765625,0.2734375,0.4962511715089034,0.5,0
0.9810791015625,0.3984375,0.4,0.448051948051948,2
0.8968505859375,0.31640625,0.5136094674556213,0.4914285714285714,0
0.9287109375,0.3359375,0.4657534246575342,0.5705882352941176,0
0.87396240234375,0.25,0.5050847457627119,0.5104166666666666,0
0.9415283203125,0.34375,0.4154488517745303,0.4880952380952381,2
0.85711669921875,0.2734375,0.493806065783853,0.5268817204301075,0
0.86346435546875,0.27734375,0.5172105498435404,0.5027027027027027,0
0.86187744140625,0.26953125,0.517454706142289,0.5401069518716578,0
0.96649169921875,0.36328125,0.3989071038251366,0.4723926380368098,2
0.859619140625,0.30859375,0.4891304347826087,0.5141242937853108,0
0.963623046875,0.40625,0.4580536912751677,0.5263157894736842,2
0.84747314453125,0.28125,0.4829931972789115,0.5108695652173914,0
0.88165283203125,0.328125,0.5131511088189789,0.5058139534883721,0
0.93310546875,0.33203125,0.4945255474452554,0.5380116959064327,0
0.88140869140625,0.21875,0.5563561502830674,0.55,0
0.980224609375,0.35546875,0.4691358024691358,0.4727272727272727,2
0.90301513671875,0.32421875,0.4764002517306482,0.5664739884393064,0
0.97955322265625,0.33984375,0.4865671641791044,0.4852071005917159,2
0.88018798828125,0.22265625,0.5033112582781457,0.5979899497487438,0
0.89312744140625,0.265625,0.462592804111936,0.526595744680851,2
0.9315185546875,0.328125,0.642602495543672,0.6162790697674418,1
0.85296630859375,0.26953125,0.5300954753009548,0.5240641711229946,0
0.96771240234375,0.3984375,0.4896030245746692,0.5324675324675324,2
0.855712890625,0.25,0.4898477157360406,0.546875,0
0.945556640625,0.30078125,0.4517937219730942,0.4748603351955307,2
0.92431640625,0.31640625,0.5338709677419354,0.5542857142857143,0
0.82891845703125,0.2265625,0.4784159828754905,0.4242424242424242,0
0.97662353515625,0.34765625,0.3838120104438642,0.4550898203592814,2
0.86834716796875,0.19921875,0.5159944367176634,0.5219512195121951,0
0.86907958984375,0.296875,0.4983682983682984,0.4888888888888889,0
0.91900634765625,0.2890625,0.4815373021853805,0.5164835164835165,2
0.85137939453125,0.25,0.519917864476386,0.5625,0
0.86114501953125,0.265625,0.5257142857142857,0.5159574468085106,0
0.97650146484375,0.3125,0.4363636363636363,0.5056818181818182,2
0.9942626953125,0.36328125,0.4042553191489361,0.5030674846625767,2
0.94134521484375,0.359375,0.4890738813735692,0.5060975609756098,2
0.926513671875,0.21875,0.7151162790697675,0.635,1
0.85614013671875,0.2734375,0.4866355536699194,0.521505376344086,0
0.956298828125,0.42578125,0.4399441340782123,0.5034013605442177,2
0.86383056640625,0.27734375,0.503361721201255,0.5027027027027027,0
0.931640625,0.296875,0.5330357142857143,0.5277777777777778,2
0.8653564453125,0.23046875,0.5,0.5076142131979695,0
0.96112060546875,0.33984375,0.4615384615384615,0.5088757396449705,2
0.85430908203125,0.26953125,0.4780058651026393,0.5561497326203209,0
0.8648681640625,0.2421875,0.4805781391147244,0.5567010309278351,0
0.8443603515625,0.2734375,0.4976470588235294,0.5053763440860215,0
0.89111328125,0.2421875,0.6311659192825112,0.6237113402061856,1
0.8565673828125,0.24609375,0.5106382978723404,0.538860103626943,0
0.92608642578125,0.3203125,0.449215524360033,0.5287356321839081,2
0.95758056640625,0.34375,0.4589928057553957,0.4583333333333333,2
0.93927001953125,0.34765625,0.5165829145728643,0.5449101796407185,2
0.88360595703125,0.265625,0.5490298898793917,0.5904255319148937,0
0.86297607421875,0.265625,0.4841870824053452,0.5372340425531915,0
0.84814453125,0.25,0.512459807073955,0.515625,0
0.92474365234375,0.41796875,0.4079480940794809,0.5234899328859061,2
0.9644775390625,0.42578125,0.486254295532646,0.5238095238095238,2
0.99578857421875,0.38671875,0.0,0.4713375796178344,3
0.8955078125,0.234375,0.5245327102803738,0.5051020408163265,0
0.9429931640625,0.42578125,0.3758029978586724,0.4965986394557823,2
0.86114501953125,0.28125,0.5178021978021978,0.4782608695652174,0
0.98199462890625,0.33984375,0.4203389830508474,0.591715976331361,2
0.91259765625,0.375,0.4741620111731843,0.51875,2
0.86798095703125,0.23828125,0.5312066574202496,0.5230769230769231,0
0.982177734375,0.3515625,0.4212328767123288,0.5060240963855421,2
0.96392822265625,0.4140625,0.4890016920473773,0.4133333333333333,2
0.89093017578125,0.26953125,0.5416899832120873,0.5882352941176471,0
0.83331298828125,0.26171875,0.4939582570487001,0.4656084656084656,0
0.97406005859375,0.36328125,0.4729411764705882,0.4049079754601227,2
0.93927001953125,0.37890625,0.3829145728643216,0.4465408805031446,2
0.93743896484375,0.37109375,0.4526829268292683,0.5031055900621118,2
0.89910888671875,0.1953125,0.4839685420447671,0.5825242718446602,0
0.882568359375,0.33984375,0.4241164241164241,0.514792899408284,2
0.98065185546875,0.3671875,0.4069400630914827,0.4135802469135802,2
0.9466552734375,0.34765625,0.4633867276887872,0.467065868263473,2
0.88427734375,0.19921875,0.6909282700421941,0.6487804878048781,1
0.8525390625,0.2734375,0.5140728476821192,0.3978494623655914,0
0.85107421875,0.28515625,0.5147540983606558,0.4972677595628415,0
0.8577880859375,0.2890625,0.5051502145922747,0.5494505494505495,0
0.97021484375,0.3828125,0.4508196721311475,0.5316455696202531,2
0.837158203125,0.234375,0.4876311844077961,0.5306122448979592,0
0.833740234375,0.25,0.4955947136563877,0.4427083333333333,0
0.923095703125,0.3515625,0.4992063492063492,0.5602409638554217,2
0.87567138671875,0.3359375,0.5267550319096711,0.5117647058823529,0
0.97515869140625,0.34765625,0.3685503685503685,0.4850299401197604,2
0.8773193359375,0.24609375,0.5298507462686567,0.5699481865284974,0
0.9503173828125,0.390625,0.4213759213759214,0.5,2
0.984619140625,0.328125,0.3571428571428571,0.5348837209302325,2
0.98504638671875,0.41015625,0.4612244897959183,0.5761589403973509,2
0.92803955078125,0.4296875,0.4783715012722646,0.4520547945205479,2
0.85772705078125,0.30859375,0.4924924924924925,0.5254237288135594,0
0.92974853515625,0.3125,0.472632493483927,0.4659090909090909,2
0.97735595703125,0.4140625,0.4016172506738544,0.56,2
0.8551025390625,0.2890625,0.5,0.445054945054945,0
0.982666015625,0.3828125,0.4823943661971831,0.5316455696202531,2
0.87359619140625,0.23828125,0.5538387252535008,0.5948717948717949,0
0.94183349609375,0.34375,0.4711437565582371,0.5,2
0.97430419921875,0.328125,0.4774346793349168,0.5116279069767442,2
0.86956787109375,0.25390625,0.4983621899859616,0.5602094240837696,0
0.8858642578125,0.359375,0.4946524064171123,0.4634146341463415,2
0.97454833984375,0.41015625,0.5179856115107914,0.4569536423841059,2
0.927490234375,0.2734375,0.4638047138047138,0.5806451612903226,0
0.8489990234375,0.26953125,0.5032336297493937,0.5508021390374331,0
0.96148681640625,0.359375,0.4152139461172742,0.4390243902439024,2
0.84002685546875,0.23046875,0.4895078214421976,0.4619289340101523,0
0.961181640625,0.42578125,0.4559748427672956,0.4557823129251701,2
0.92535400390625,0.3984375,0.4685200327064595,0.5064935064935064,2
0.90325927734375,0.33203125,0.4504731861198738,0.543859649122807,0
0.87774658203125,0.30859375,0.5197204193709436,0.480225988700565,0
0.86285400390625,0.3125,0.4873164218958611,0.4829545454545454,0
0.94085693359375,0.3828125,0.4963880288957688,0.5253164556962026,2
0.855224609375,0.27734375,0.5054806070826307,0.4864864864864865,0
0.91070556640625,0.32421875,0.4791524265208475,0.4971098265895953,2
0.93646240234375,0.2890625,0.4716618635926993,0.478021978021978,2
0.958251953125,0.39453125,0.3771929824561403,0.4580645161290322,2
0.94744873046875,0.4140625,0.462253193960511,0.5466666666666666,2
0.93719482421875,0.3671875,0.4800777453838678,0.4938271604938271,2
0.96502685546875,0.3984375,0.4136125654450261,0.5454545454545454,2
0.85150146484375,0.234375,0.5269214960953555,0.5510204081632653,0
0.85321044921875,0.28515625,0.5014553014553015,0.5081967213114754,0
0.88909912109375,0.25,0.6169510181618052,0.5625,1
0.8992919921875,0.33984375,0.4612121212121212,0.5443786982248521,0
0.88629150390625,0.3046875,0.4959742351046698,0.5112359550561798,0
0.92987060546875,0.34375,0.4691035683202785,0.494047619047619,2
0.8817138671875,0.2578125,0.5397316821465429,0.6157894736842106,0
0.93603515625,0.359375,0.4675572519083969,0.5060975609756098,2
0.985107421875,0.2734375,0.3319672131147541,0.532258064516129,2
0.9376220703125,0.37890625,0.4383561643835616,0.490566037735849,2
0.889404296875,0.3046875,0.4685430463576159,0.4887640449438202,0
0.97222900390625,0.3515625,0.4571428571428571,0.5,2
0.8677978515625,0.2421875,0.4852262234533702,0.4639175257731959,0
0.8880615234375,0.28515625,0.5539803707742639,0.546448087431694,0
0.852783203125,0.24609375,0.4825870646766169,0.4611398963730569,0
0.8724365234375,0.265625,0.5162679425837321,0.5372340425531915,0
0.975341796875,0.375,0.6806930693069307,0.5625,1
0.89117431640625,0.25390625,0.5832865956253506,0.5916230366492147,1
0.9903564453125,0.39453125,0.3164556962025316,0.5032258064516129,2
0.845458984375,0.28515625,0.5027646129541864,0.453551912568306,0
0.8878173828125,0.30078125,0.471164309031556,0.5865921787709497,0
0.885986328125,0.30859375,0.4983940042826552,0.480225988700565,0
0.849853515625,0.25390625,0.4699186991869918,0.4921465968586387,0
0.97723388671875,0.375,0.3217158176943699,0.5375,2
0.97076416015625,0.39453125,0.4133611691022965,0.4516129032258064,2
0.8629150390625,0.26171875,0.5080142475512022,0.5396825396825397,0
0.9097900390625,0.33203125,0.3748308525033829,0.4853801169590643,2
0.85040283203125,0.33203125,0.5091799265605875,0.4678362573099415,0
0.88934326171875,0.33203125,0.4649751792608935,0.5555555555555556,0
0.88128662109375,0.28515625,0.5007712082262211,0.5081967213114754,0
0.93359375,0.3671875,0.4522058823529412,0.5617283950617284,2
0.90777587890625,0.30859375,0.6962276637988087,0.655367231638418,1
0.883544921875,0.27734375,0.5062893081761006,0.4216216216216216,0
0.9466552734375,0.4140625,0.4919908466819222,0.56,2
0.894287109375,0.23828125,0.5340646651270208,0.5538461538461539,0
0.91259765625,0.34375,0.4378491620111732,0.5595238095238095,0
0.92584228515625,0.36328125,0.3950617283950617,0.50920245398773,2
0.9263916015625,0.33984375,0.4709784411276949,0.5325443786982249,2
0.9320068359375,0.29296875,0.5089766606822262,0.5027624309392266,2
0.86419677734375,0.26171875,0.5114606741573033,0.5555555555555556,0
0.95062255859375,0.40234375,0.4981458590852904,0.4836601307189542,2
0.8729248046875,0.2578125,0.5249759846301633,0.5473684210526316,0
0.89129638671875,0.30078125,0.4811903425042111,0.5307262569832403,0
0.864013671875,0.26171875,0.5026929982046678,0.5079365079365079,0
0.97174072265625,0.3125,0.5032397408207343,0.5284090909090909,0
0.92730712890625,0.28515625,0.4819479429051218,0.5628415300546448,0
0.8746337890625,0.265625,0.5038948393378773,0.5319148936170213,0
0.87322998046875,0.3046875,0.5344246509388542,0.4719101123595505,0
0.88226318359375,0.23046875,0.5754276827371695,0.5583756345177665,0
0.9451904296875,0.32421875,0.4844097995545657,0.5664739884393064,0
0.8668212890625,0.3125,0.5022914757103575,0.5,0
0.85546875,0.3125,0.4961993243243243,0.5909090909090909,0
0.96728515625,0.33984375,0.4085820895522388,0.5621301775147929,2
0.8372802734375,0.23046875,0.4797449362340585,0.4568527918781725,0
0.93865966796875,0.38671875,0.4507462686567164,0.5477707006369427,2
0.96405029296875,0.38671875,0.4940577249575552,0.4777070063694267,2
0.9754638671875,0.4609375,0.4278606965174129,0.4927536231884058,2
0.9295654296875,0.3359375,0.4532062391681109,0.5117647058823529,2
0.8985595703125,0.34375,0.5102286401925391,0.4880952380952381,0
0.92840576171875,0.37109375,0.4364876385336743,0.5403726708074534,2
0.84210205078125,0.26953125,0.4928488596830305,0.4705882352941176,0
0.8714599609375,0.3125,0.5023741690408358,0.4943181818181818,0
0.8807373046875,0.2890625,0.5404298874104401,0.5494505494505495,0
0.85369873046875,0.26953125,0.5139758030871924,0.4759358288770053,0
0.9471435546875,0.32421875,0.4249422632794457,0.5433526011560693,2
0.85882568359375,0.25390625,0.5006485084306096,0.5130890052356021,0
0.93109130859375,0.37109375,0.4641275465013286,0.5527950310559007,2
0.84979248046875,0.2578125,0.4762291751320601,0.5105263157894737,0
0.86981201171875,0.30859375,0.483356774496015,0.519774011299435,0
0.885986328125,0.30078125,0.4839400428265524,0.547486033519553,0
0.98895263671875,0.31640625,0.425414364640884,0.5828571428571429,2
0.9437255859375,0.3984375,0.4587852494577006,0.5324675324675324,2
0.93646240234375,0.27734375,0.5072046109510087,0.518918918918919,2
0.9097900390625,0.33984375,0.4336941813261163,0.4674556213017751,2
0.93817138671875,0.36328125,0.4274432379072063,0.5644171779141104,2
0.93414306640625,0.390625,0.4476367006487488,0.5705128205128205,2
0.85760498046875,0.27734375,0.5165023574796399,0.5513513513513514,0
0.88818359375,0.23046875,0.5966157205240175,0.5989847715736041,1
0.96051025390625,0.42578125,0.3987635239567233,0.5102040816326531,2
0.88177490234375,0.29296875,0.514713474445018,0.5082872928176796,0
0.8680419921875,0.359375,0.4833487511563367,0.5487804878048781,0
0.89593505859375,0.2734375,0.6064516129032258,0.5806451612903226,1
0.94354248046875,0.359375,0.4313513513513513,0.4939024390243902,2
0.87030029296875,0.28125,0.5021176470588236,0.4945652173913043,0
0.85284423828125,0.2578125,0.501866445458316,0.5473684210526316,0
0.907958984375,0.33203125,0.4787798408488063,0.5380116959064327,0
0.8631591796875,0.3046875,0.4946476360392506,0.5168539325842697,0
0.8817138671875,0.33984375,0.4313725490196078,0.514792899408284,2
0.91851806640625,0.34765625,0.4943820224719101,0.5329341317365269,2
0.98065185546875,0.39453125,0.4984227129337539,0.5161290322580645,2
0.9683837890625,0.37890625,0.4092664092664093,0.4654088050314465,2
0.938720703125,0.3984375,0.4800796812749004,0.5454545454545454,2
0.8653564453125,0.265625,0.471441523118767,0.5691489361702128,0
0.87384033203125,0.24609375,0.521044992743106,0.4870466321243523,0
0.86236572265625,0.29296875,0.5002217294900222,0.4972375690607735,0
0.9864501953125,0.33984375,0.4594594594594595,0.5562130177514792,0
0.86016845703125,0.29296875,0.498035792230467,0.4972375690607735,0
0.979736328125,0.3515625,0.394578313253012,0.4698795180722891,2
0.8809814453125,0.2578125,0.5307692307692308,0.5157894736842106,0
0.88323974609375,0.29296875,0.632514375326712,0.6187845303867403,1
0.9786376953125,0.35546875,0.4485714285714285,0.5575757575757576,2
0.90283203125,0.2734375,0.5540201005025126,0.5698924731182796,0
0.88153076171875,0.2421875,0.500772797527048,0.4948453608247423,0
0.9000244140625,0.24609375,0.5152625152625152,0.5906735751295337,0
0.9688720703125,0.3984375,0.4843137254901961,0.5909090909090909,2
0.8717041015625,0.28125,0.4747859181731684,0.5054347826086957,0
0.891845703125,0.30078125,0.4836343115124153,0.547486033519553,0
0.8751220703125,0.23828125,0.5449657869012707,0.558974358974359,0
0.9432373046875,0.3203125,0.4612903225806452,0.5517241379310345,0
0.962158203125,0.38671875,0.4564516129032258,0.554140127388535,2
0.84185791015625,0.22265625,0.487842531840988,0.5226130653266332,0
0.86651611328125,0.29296875,0.5075445816186557,0.5193370165745856,0
0.91888427734375,0.37109375,0.4416854778028592,0.5527950310559007,2
0.96337890625,0.3828125,0.5183333333333333,0.5189873417721519,2
0.862060546875,0.265625,0.5030973451327434,0.5053191489361702,0
0.940673828125,0.37890625,0.4454732510288066,0.5031446540880503,2
0.88507080078125,0.24609375,0.5151354221986192,0.5803108808290155,0
0.943115234375,0.3671875,0.4763948497854077,0.4629629629629629,2
0.9739990234375,0.33203125,0.4014084507042254,0.5497076023391813,2
0.86968994140625,0.26171875,0.4969555035128805,0.544973544973545,0
0.9287109375,0.38671875,0.4700342465753425,0.535031847133758,2
0.95977783203125,0.28515625,0.7845220030349014,0.6120218579234973,1
0.91326904296875,0.35546875,0.3757916959887403,0.5393939393939394,2
0.95562744140625,0.375,0.4387895460797799,0.5375,2
0.90533447265625,0.33984375,0.504835589941973,0.5562130177514792,0
0.87841796875,0.30859375,0.5065261044176707,0.5480225988700564,0
0.956298828125,0.390625,0.5041899441340782,0.5064102564102564,2
0.92327880859375,0.3359375,0.4542561654733492,0.5117647058823529,2
0.968505859375,0.3515625,0.4825581395348837,0.5060240963855421,2
0.89849853515625,0.31640625,0.4924834636199639,0.4914285714285714,0
0.9398193359375,0.41015625,0.4847870182555781,0.4834437086092715,2
0.861572265625,0.265625,0.5026455026455027,0.5531914893617021,0
0.98583984375,0.34765625,0.396551724137931,0.5568862275449101,2
0.91876220703125,0.3515625,0.4845980465815176,0.4216867469879518,2
0.85760498046875,0.26953125,0.5117873981997428,0.4919786096256685,0
0.9208984375,0.33984375,0.4027777777777778,0.5739644970414202,2
0.96295166015625,0.3828125,0.4843492586490939,0.5,2
0.8680419921875,0.27734375,0.5226641998149861,0.5405405405405406,0
0.98541259765625,0.30859375,0.6150627615062761,0.5988700564971752,1
0.86383056640625,0.2734375,0.4921559838637382,0.5483870967741935,0
0.96954345703125,0.3828125,0.4228456913827655,0.5253164556962026,2
0.9140625,0.3046875,0.4992897727272727,0.601123595505618,0
0.90179443359375,0.32421875,0.4816656308266003,0.5317919075144508,0
0.9598388671875,0.3203125,0.4924012158054711,0.4770114942528735,2
0.91375732421875,0.2578125,0.5329087048832272,0.5631578947368421,0
0.90716552734375,0.3046875,0.4884944115713346,0.550561797752809,0
0.8897705078125,0.265625,0.5863787375415282,0.5638297872340425,0
0.938720703125,0.4140625,0.4621513944223107,0.48,2
0.927734375,0.35546875,0.433277027027027,0.5272727272727272,2
0.9671630859375,0.35546875,0.4925650557620817,0.509090909090909,2
0.967529296875,0.31640625,0.4661654135338345,0.48,2
0.9110107421875,0.3515625,0.3861454046639231,0.5301204819277109,2
0.9522705078125,0.34765625,0.4744245524296675,0.4610778443113772,2
0.9718017578125,0.40234375,0.6147186147186147,0.5751633986928104,1
0.8536376953125,0.2734375,0.4783152627189324,0.478494623655914,0
0.8966064453125,0.3203125,0.461038961038961,0.5287356321839081,2
0.9281005859375,0.34765625,0.5076400679117148,0.5329341317365269,0
0.980712890625,0.4609375,0.4620253164556962,0.5579710144927537,2
0.948974609375,0.3125,0.4377990430622009,0.5284090909090909,2
0.98272705078125,0.3984375,0.3604240282685512,0.5064935064935064,2
0.8807373046875,0.25,0.5588536335721597,0.5729166666666666,0
0.94805908203125,0.41015625,0.4383078730904818,0.5364238410596026,2
0.97393798828125,0.3515625,0.4519906323185012,0.536144578313253,2
0.93603515625,0.36328125,0.5200381679389313,0.5644171779141104,2
0.9072265625,0.36328125,0.4,0.4969325153374233,2
0.8797607421875,0.28125,0.5228426395939086,0.5217391304347826,0
0.97625732421875,0.28515625,0.4987146529562982,0.5136612021857924,0
0.8936767578125,0.34765625,0.4942594718714121,0.5449101796407185,0
0.91876220703125,0.30078125,0.4883546205860255,0.5195530726256983,2
0.92657470703125,0.375,0.4671654197838736,0.5125,2
0.94500732421875,0.3203125,0.4783573806881243,0.4827586206896552,2
0.8624267578125,0.21875,0.5070984915705412,0.535,0
0.86785888671875,0.20703125,0.6198614318706698,0.5812807881773399,1
0.9464111328125,0.375,0.4612756264236902,0.53125,2
0.89459228515625,0.24609375,0.5529820497973365,0.5595854922279793,0
0.947265625,0.3984375,0.3946759259259259,0.551948051948052,2
0.8831787109375,0.2578125,0.5010449320794148,0.4789473684210526,0
0.9215087890625,0.3125,0.4525660964230171,0.5681818181818182,0
0.8919677734375,0.24609375,0.5203389830508475,0.5751295336787565,0
0.86676025390625,0.30078125,0.5231333027943198,0.5027932960893855,0
0.90130615234375,0.2734375,0.4749536178107607,0.5806451612903226,0
0.88861083984375,0.32421875,0.4794520547945205,0.4855491329479768,2
0.8702392578125,0.296875,0.4938852304797742,0.5333333333333333,0
0.84967041015625,0.25390625,0.4949248883475436,0.5445026178010471,0
0.83489990234375,0.27734375,0.5012939001848429,0.4594594594594595,0
0.9549560546875,0.3515625,0.505420054200542,0.5481927710843374,2
0.9527587890625,0.3671875,0.4715762273901809,0.4691358024691358,2
0.86468505859375,0.234375,0.501127649977447,0.4642857142857143,0
0.9412841796875,0.3203125,0.7120582120582121,0.603448275862069,1
0.98388671875,0.328125,0.3977272727272727,0.5930232558139535,2
0.91693115234375,0.40625,0.4812637766348273,0.4605263157894737,2
0.88568115234375,0.2578125,0.5595301655098772,0.5421052631578948,0
0.9622802734375,0.42578125,0.4174757281553398,0.5102040816326531,2
0.9359130859375,0.328125,0.48,0.5174418604651163,2
0.92864990234375,0.37109375,0.408896492728828,0.5217391304347826,2
0.9453125,0.375,0.4654017857142857,0.4875,2
0.84283447265625,0.30859375,0.4699029126213592,0.5310734463276836,0
0.9073486328125,0.28125,0.4407114624505929,0.4239130434782608,2
0.95794677734375,0.37109375,0.4513788098693759,0.4720496894409938,2
0.8536376953125,0.28125,0.4974979149291076,0.5163043478260869,0
0.87286376953125,0.28515625,0.4824771963514162,0.5409836065573771,0
0.84368896484375,0.25390625,0.4908238969152674,0.4764397905759162,0
0.9522705078125,0.390625,0.4603580562659846,0.5192307692307693,2
0.98345947265625,0.34375,0.4169741697416974,0.5357142857142857,2
0.87872314453125,0.33984375,0.5123301459486663,0.4970414201183432,0
0.96258544921875,0.37109375,0.4926590538336052,0.5217391304347826,2
0.8834228515625,0.265625,0.512565445026178,0.5478723404255319,0
0.960205078125,0.33984375,0.4969325153374233,0.5976331360946746,0
0.91290283203125,0.28515625,0.4505956552207428,0.3989071038251366,2
0.8843994140625,0.28515625,0.4978880675818374,0.546448087431694,0
0.87939453125,0.27734375,0.5369433198380567,0.5297297297297298,0
0.87371826171875,0.3125,0.4678588690188497,0.5284090909090909,2
0.94091796875,0.38671875,0.4535123966942149,0.5031847133757962,2
0.8768310546875,0.3125,0.4677898909811694,0.4602272727272727,0
0.92950439453125,0.37109375,0.4649350649350649,0.453416149068323,2
0.88372802734375,0.2734375,0.494488188976378,0.5268817204301075,0
0.94110107421875,0.328125,0.5191709844559586,0.6162790697674418,0
0.88287353515625,0.30078125,0.522146951537259,0.5139664804469274,0
0.9849853515625,0.4140625,0.3699186991869919,0.5466666666666666,2
0.87945556640625,0.234375,0.6268354430379747,0.6224489795918368,1
0.9732666015625,0.3125,0.4657534246575342,0.5909090909090909,0
0.94970703125,0.30859375,0.4696601941747573,0.5819209039548022,0
0.89849853515625,0.328125,0.4521948286229705,0.4709302325581395,2
0.89178466796875,0.26953125,0.5200225606316977,0.5561497326203209,0
0.9613037109375,0.39453125,0.5047318611987381,0.4967741935483871,2
0.951171875,0.30078125,0.4325,0.5027932960893855,2
0.93548583984375,0.375,0.4418164616840113,0.475,2
0.97686767578125,0.36328125,0.3430079155672823,0.4662576687116564,2
0.92669677734375,0.359375,0.5004163197335554,0.5365853658536586,0
0.9129638671875,0.3828125,0.4424964936886395,0.5126582278481012,2
0.87554931640625,0.2265625,0.5179009318293281,0.5606060606060606,0
0.8609619140625,0.28515625,0.5083406496927129,0.4699453551912568,0
0.87213134765625,0.234375,0.515035799522673,0.5867346938775511,0
0.9805908203125,0.2890625,0.320754716981132,0.510989010989011,2
0.8663330078125,0.2734375,0.491324200913242,0.478494623655914,0
