pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
1783,110,1685,89,0.788330078125,0.22265625,0.5141291810841984,0.5527638190954773,dense1
466,104,839,103,0.92034912109375,0.19140625,0.357088122605364,0.5024154589371981,dense1
1806,95,1787,101,0.78070068359375,0.234375,0.5026440300584469,0.4846938775510204,dense1
1675,92,1566,94,0.80218505859375,0.2734375,0.5168157975933354,0.4946236559139785,dense1
1276,105,1145,82,0.85223388671875,0.26953125,0.527054935976869,0.5614973262032086,dense1
779,103,936,89,0.89532470703125,0.25,0.4542274052478134,0.5364583333333334,dense1
1742,94,1655,105,0.79266357421875,0.22265625,0.5128054165440095,0.4723618090452261,dense1
482,101,823,104,0.92034912109375,0.19921875,0.3693486590038314,0.4926829268292683,dense1
528,114,854,82,0.9156494140625,0.234375,0.38205499276411,0.5816326530612245,dense1
1621,99,1510,113,0.80889892578125,0.171875,0.5177259661450015,0.4669811320754717,dense1
1318,109,1259,86,0.84271240234375,0.23828125,0.5114474194800155,0.558974358974359,dense1
915,98,1104,95,0.87677001953125,0.24609375,0.45319465081723626,0.5077720207253886,dense1
1540,94,1387,109,0.82135009765625,0.20703125,0.5261359754014349,0.4630541871921182,dense1
825,85,988,112,0.88934326171875,0.23046875,0.4550468836183122,0.43147208121827413,dense1
1306,95,1411,93,0.83416748046875,0.265625,0.4806772175193228,0.5053191489361702,dense1
1676,130,881,78,0.84393310546875,0.1875,0.6554556120453656,0.625,dense1
1434,117,1344,89,0.8304443359375,0.1953125,0.5161987041036717,0.5679611650485437,dense1
1587,94,1638,98,0.80316162109375,0.25,0.49209302325581394,0.4895833333333333,dense1
1847,90,1681,105,0.78466796875,0.23828125,0.5235260770975056,0.46153846153846156,dense1
716,105,934,94,0.8992919921875,0.22265625,0.43393939393939396,0.5276381909547738,dense1
1502,121,1579,96,0.81195068359375,0.15234375,0.4875040571243103,0.5576036866359447,dense1
1055,107,1331,86,0.8543701171875,0.24609375,0.44216261525565803,0.5544041450777202,dense1
1670,112,1437,101,0.81036376953125,0.16796875,0.5374959768265207,0.5258215962441315,dense1
699,97,835,100,0.9063720703125,0.23046875,0.4556714471968709,0.49238578680203043,dense1
694,81,943,97,0.90008544921875,0.3046875,0.4239462431276726,0.4550561797752809,dense1
1591,91,1664,91,0.80133056640625,0.2890625,0.48878648233486943,0.5,dense1
1821,103,1854,99,0.77569580078125,0.2109375,0.49551020408163265,0.5099009900990099,dense1
1028,97,1189,106,0.86468505859375,0.20703125,0.4636896707262066,0.47783251231527096,dense1
493,90,682,100,0.92828369140625,0.2578125,0.4195744680851064,0.47368421052631576,dense1
582,101,987,98,0.90423583984375,0.22265625,0.37093690248565964,0.507537688442211,dense1
1654,83,1654,113,0.798095703125,0.234375,0.5,0.42346938775510207,dense1
1562,105,1496,101,0.8133544921875,0.1953125,0.5107913669064749,0.5097087378640777,dense1
808,104,860,90,0.898193359375,0.2421875,0.4844124700239808,0.5360824742268041,dense1
1523,110,1238,110,0.83148193359375,0.140625,0.5516117348786671,0.5,dense1
605,80,1078,115,0.89727783203125,0.23828125,0.35947712418300654,0.41025641025641024,dense1
1254,103,1289,93,0.84478759765625,0.234375,0.49311836413684623,0.5255102040816326,dense1
1682,99,1658,93,0.796142578125,0.25,0.5035928143712575,0.515625,dense1
1009,124,936,88,0.88128662109375,0.171875,0.5187660668380463,0.5849056603773585,dense1
1539,105,1413,100,0.81982421875,0.19921875,0.5213414634146342,0.5121951219512195,dense1
1549,102,1629,89,0.8060302734375,0.25390625,0.487413467589679,0.5340314136125655,dense1
1589,100,1382,100,0.81866455078125,0.21875,0.5348367553012454,0.5,dense1
1206,103,1275,91,0.84857177734375,0.2421875,0.4860943168077388,0.5309278350515464,dense1
1578,114,1478,103,0.8134765625,0.15234375,0.5163612565445026,0.5253456221198156,dense1
1596,97,1498,101,0.8111572265625,0.2265625,0.5158371040723982,0.4898989898989899,dense1
1704,111,1364,106,0.812744140625,0.15234375,0.5554106910039114,0.511520737327189,dense1
1642,104,1347,99,0.81756591796875,0.20703125,0.5493476078956173,0.5123152709359606,dense1
294,114,1370,108,0.8984375,0.1328125,0.17668269230769232,0.5135135135135135,dense1
1461,103,1453,107,0.8221435546875,0.1796875,0.5013726835964311,0.49047619047619045,dense1
513,84,595,96,0.932373046875,0.296875,0.4629963898916967,0.4666666666666667,dense1
999,99,1123,96,0.8704833984375,0.23828125,0.4707822808671065,0.5076923076923077,dense1
1808,118,1643,98,0.78936767578125,0.15625,0.5239061141698058,0.5462962962962963,dense1
1531,93,1570,106,0.81072998046875,0.22265625,0.49371170590132213,0.46733668341708545,dense1
810,98,1046,88,0.88671875,0.2734375,0.4364224137931034,0.5268817204301075,dense1
1679,100,1611,104,0.7991943359375,0.203125,0.5103343465045592,0.49019607843137253,dense1
1665,88,1739,102,0.792236328125,0.2578125,0.4891304347826087,0.4631578947368421,dense1
555,94,952,112,0.90802001953125,0.1953125,0.36828135368281356,0.4563106796116505,dense1
1655,110,1481,103,0.80859375,0.16796875,0.5277423469387755,0.5164319248826291,dense1
1142,86,1245,90,0.85430908203125,0.3125,0.47842480100544615,0.48863636363636365,dense1
638,126,871,96,0.90789794921875,0.1328125,0.4227965540092777,0.5675675675675675,dense1
1595,97,1312,107,0.82257080078125,0.203125,0.5486756105951153,0.47549019607843135,dense1
238,105,1299,111,0.90618896484375,0.15625,0.15484710474951205,0.4861111111111111,dense1
1597,118,1458,99,0.81353759765625,0.15234375,0.5227495908346972,0.543778801843318,dense1
821,109,822,101,0.89971923828125,0.1796875,0.4996956786366403,0.5190476190476191,dense1
623,110,835,99,0.9110107421875,0.18359375,0.4272976680384088,0.5263157894736842,dense1
1434,110,1391,106,0.82757568359375,0.15625,0.5076106194690265,0.5092592592592593,dense1
1632,99,1478,102,0.8101806640625,0.21484375,0.52475884244373,0.4925373134328358,dense1
1172,86,1354,107,0.8458251953125,0.24609375,0.4639746634996041,0.44559585492227977,dense1
1626,105,1466,97,0.811279296875,0.2109375,0.5258732212160414,0.5198019801980198,dense1
