pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
6321,121,6272,127,0.23138427734375,0.03125,0.5019455252918288,0.4879032258064516,dense1
4733,111,5972,133,0.34661865234375,0.046875,0.44212984586641757,0.45491803278688525,dense1
4890,116,5761,122,0.34991455078125,0.0703125,0.4591118204863393,0.48739495798319327,dense1
6189,126,6082,117,0.25103759765625,0.05078125,0.5043598728709967,0.5185185185185185,dense1
6343,126,5702,110,0.26483154296875,0.078125,0.5266085512660855,0.5338983050847458,dense1
5954,121,5807,116,0.28216552734375,0.07421875,0.5062494685826036,0.510548523206751,dense1
4892,134,5838,107,0.3450927734375,0.05859375,0.4559179869524697,0.5560165975103735,dense1
4921,117,5775,118,0.34716796875,0.08203125,0.46007853403141363,0.4978723404255319,dense1
4454,125,6144,113,0.3531494140625,0.0703125,0.42026797508963953,0.5252100840336135,dense1
4934,116,5782,120,0.345947265625,0.078125,0.4604329973870847,0.4915254237288136,dense1
6205,118,5813,127,0.2664794921875,0.04296875,0.5163088700282908,0.4816326530612245,dense1
4775,111,6342,129,0.32147216796875,0.0625,0.429522353152829,0.4625,dense1
6064,116,5817,122,0.27484130859375,0.0703125,0.510394747916842,0.48739495798319327,dense1
4964,120,5723,117,0.34771728515625,0.07421875,0.46448956676335734,0.5063291139240507,dense1
4013,129,6606,112,0.35186767578125,0.05859375,0.37790752424898766,0.5352697095435685,dense1
6158,113,5824,129,0.2686767578125,0.0546875,0.513937573026206,0.4669421487603306,dense1
4944,112,5656,128,0.35302734375,0.0625,0.46641509433962264,0.4666666666666667,dense1
4742,109,5888,135,0.3511962890625,0.046875,0.44609595484477893,0.44672131147540983,dense1
6026,107,6173,135,0.25543212890625,0.0546875,0.4939749159767194,0.44214876033057854,dense1
6129,120,6119,123,0.25244140625,0.05078125,0.5004082299150882,0.49382716049382713,dense1
4968,111,5702,126,0.3487548828125,0.07421875,0.46560449859418934,0.46835443037974683,dense1
4927,117,5788,128,0.34600830078125,0.04296875,0.45982267848810077,0.4775510204081633,dense1
5889,129,5686,117,0.29351806640625,0.0390625,0.5087688984881209,0.524390243902439,dense1
4028,113,6686,121,0.3460693359375,0.0859375,0.3759566921784581,0.4829059829059829,dense1
6096,116,6012,126,0.260986328125,0.0546875,0.5034687809712587,0.4793388429752066,dense1
6138,106,5946,136,0.262451171875,0.0546875,0.5079443892750745,0.4380165289256198,dense1
5989,124,5734,117,0.28448486328125,0.05859375,0.5108760556171629,0.5145228215767634,dense1
