pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
267,96,279,75,0.9666748046875,0.33203125,0.489010989010989,0.5614035087719298,dense1
611,120,741,75,0.91748046875,0.23828125,0.4519230769230769,0.6153846153846154,dense1
804,99,699,84,0.90826416015625,0.28515625,0.5349301397205589,0.5409836065573771,dense1
1038,77,1106,114,0.869140625,0.25390625,0.4841417910447761,0.4031413612565445,dense1
212,83,186,98,0.9757080078125,0.29296875,0.5326633165829145,0.4585635359116022,dense1
1015,84,1113,94,0.8701171875,0.3046875,0.4769736842105263,0.47191011235955055,dense1
852,89,924,97,0.8916015625,0.2734375,0.4797297297297297,0.478494623655914,dense1
278,84,357,84,0.96124267578125,0.34375,0.4377952755905512,0.5,dense1
925,95,798,95,0.89483642578125,0.2578125,0.5368543238537434,0.5,dense1
998,103,877,98,0.88555908203125,0.21484375,0.5322666666666667,0.5124378109452736,dense1
368,87,311,87,0.95855712890625,0.3203125,0.5419734904270986,0.5,dense1
1089,82,1129,94,0.8646240234375,0.3125,0.4909828674481515,0.4659090909090909,dense1
787,93,1023,91,0.8895263671875,0.28125,0.43480662983425417,0.5054347826086957,dense1
767,110,749,81,0.907470703125,0.25390625,0.5059366754617414,0.5759162303664922,dense1
180,99,181,95,0.97796630859375,0.2421875,0.4986149584487535,0.5103092783505154,dense1
1109,101,852,98,0.88031005859375,0.22265625,0.5655277919428863,0.507537688442211,dense1
102,88,189,94,0.98223876953125,0.2890625,0.35051546391752575,0.4835164835164835,dense1
225,96,210,87,0.97344970703125,0.28515625,0.5172413793103449,0.5245901639344263,dense1
120,85,137,87,0.98431396484375,0.328125,0.4669260700389105,0.4941860465116279,dense1
1114,83,1025,110,0.86944580078125,0.24609375,0.5208041140719962,0.43005181347150256,dense1
715,93,788,97,0.90826416015625,0.2578125,0.47571523619427813,0.48947368421052634,dense1
912,92,965,101,0.88543701171875,0.24609375,0.48588172615876396,0.47668393782383417,dense1
1015,87,1032,91,0.87506103515625,0.3046875,0.495847581827064,0.4887640449438202,dense1
888,97,956,89,0.887451171875,0.2734375,0.48156182212581344,0.521505376344086,dense1
752,97,801,86,0.90521240234375,0.28515625,0.4842240824211204,0.5300546448087432,dense1
1022,107,824,79,0.8873291015625,0.2734375,0.5536294691224268,0.5752688172043011,dense1
609,101,724,82,0.91864013671875,0.28515625,0.4568642160540135,0.5519125683060109,dense1
846,88,795,92,0.89984130859375,0.296875,0.5155393053016454,0.4888888888888889,dense1
803,113,696,100,0.90850830078125,0.16796875,0.5356904603068713,0.5305164319248826,dense1
895,82,816,101,0.89556884765625,0.28515625,0.5230859146697837,0.44808743169398907,dense1
1021,100,911,89,0.882080078125,0.26171875,0.5284679089026915,0.5291005291005291,dense1
540,111,453,80,0.93939208984375,0.25390625,0.5438066465256798,0.581151832460733,dense1
407,86,447,79,0.9478759765625,0.35546875,0.4765807962529274,0.5212121212121212,dense1
368,81,491,93,0.94757080078125,0.3203125,0.42840512223515714,0.46551724137931033,dense1
784,78,816,93,0.90234375,0.33203125,0.49,0.45614035087719296,dense1
941,78,998,102,0.88165283203125,0.296875,0.4853017019082001,0.43333333333333335,dense1
976,100,1062,88,0.8756103515625,0.265625,0.478900883218842,0.5319148936170213,dense1
869,107,956,87,0.88861083984375,0.2421875,0.4761643835616438,0.5515463917525774,dense1
1085,81,993,103,0.8731689453125,0.28125,0.5221366698748797,0.44021739130434784,dense1
328,87,345,92,0.95892333984375,0.30078125,0.487369985141159,0.4860335195530726,dense1
758,96,951,88,0.89569091796875,0.28125,0.4435342305441779,0.5217391304347826,dense1
830,89,727,98,0.90496826171875,0.26953125,0.5330764290301863,0.47593582887700536,dense1
583,91,587,84,0.9285888671875,0.31640625,0.4982905982905983,0.52,dense1
1092,102,1048,90,0.869384765625,0.25,0.5102803738317757,0.53125,dense1
1071,99,974,94,0.87518310546875,0.24609375,0.523716381418093,0.5129533678756477,dense1
507,112,295,77,0.9510498046875,0.26171875,0.6321695760598504,0.5925925925925926,dense1
429,90,483,82,0.9443359375,0.328125,0.47039473684210525,0.5232558139534884,dense1
1095,98,957,100,0.874755859375,0.2265625,0.533625730994152,0.494949494949495,dense1
634,101,717,87,0.91754150390625,0.265625,0.4692820133234641,0.5372340425531915,dense1
904,122,610,74,0.9075927734375,0.234375,0.5970937912813739,0.6224489795918368,dense1
957,101,838,86,0.89044189453125,0.26953125,0.5331476323119777,0.5401069518716578,dense1
549,84,688,81,0.92449951171875,0.35546875,0.44381568310428454,0.509090909090909,dense1
1046,106,1023,92,0.87371826171875,0.2265625,0.5055582406959884,0.5353535353535354,dense1
908,101,660,94,0.904296875,0.23828125,0.5790816326530612,0.517948717948718,dense1
335,92,442,82,0.95257568359375,0.3203125,0.43114543114543114,0.5287356321839081,dense1
999,90,1046,88,0.87518310546875,0.3046875,0.4885085574572127,0.5056179775280899,dense1
955,83,855,95,0.8895263671875,0.3046875,0.5276243093922652,0.46629213483146065,dense1
971,91,919,94,0.8846435546875,0.27734375,0.5137566137566137,0.4918918918918919,dense1
240,90,244,102,0.970458984375,0.25,0.49586776859504134,0.46875,dense1
1377,87,1154,100,0.84552001953125,0.26953125,0.5440537337020941,0.46524064171123,dense1
872,90,800,82,0.89794921875,0.328125,0.5215311004784688,0.5232558139534884,dense1
1040,113,969,79,0.87738037109375,0.25,0.5176704828272772,0.5885416666666666,dense1
610,93,738,82,0.917724609375,0.31640625,0.45252225519287836,0.5314285714285715,dense1
224,82,285,83,0.96893310546875,0.35546875,0.4400785854616896,0.49696969696969695,dense1
681,84,609,95,0.9212646484375,0.30078125,0.5279069767441861,0.4692737430167598,dense1
845,100,671,94,0.907470703125,0.2421875,0.5573878627968337,0.5154639175257731,dense1
928,84,772,103,0.896240234375,0.26953125,0.5458823529411765,0.44919786096256686,dense1
680,99,671,95,0.91754150390625,0.2421875,0.5033308660251665,0.5103092783505154,dense1
220,96,213,83,0.97357177734375,0.30078125,0.5080831408775982,0.5363128491620112,dense1
348,84,389,77,0.95501708984375,0.37109375,0.47218453188602444,0.5217391304347826,dense1
951,106,829,84,0.891357421875,0.2578125,0.5342696629213484,0.5578947368421052,dense1
990,93,988,92,0.8792724609375,0.27734375,0.5005055611729019,0.5027027027027027,dense1
819,105,604,78,0.91314697265625,0.28515625,0.5755446240337315,0.5737704918032787,dense1
619,88,738,85,0.91717529296875,0.32421875,0.4561532792925571,0.5086705202312138,dense1
903,81,979,107,0.8851318359375,0.265625,0.4798087141339001,0.4308510638297872,dense1
802,86,901,88,0.89605712890625,0.3203125,0.4709336465061656,0.4942528735632184,dense1
505,85,565,82,0.9346923828125,0.34765625,0.4719626168224299,0.5089820359281437,dense1
200,82,141,85,0.97918701171875,0.34765625,0.5865102639296188,0.49101796407185627,dense1
606,97,497,83,0.93267822265625,0.296875,0.5494106980961015,0.5388888888888889,dense1
853,106,746,92,0.90240478515625,0.2265625,0.533458411507192,0.5353535353535354,dense1
839,97,678,86,0.90740966796875,0.28515625,0.5530652603823335,0.5300546448087432,dense1
769,89,852,79,0.90106201171875,0.34375,0.4743985194324491,0.5297619047619048,dense1
812,82,829,96,0.89984130859375,0.3046875,0.4948202315661182,0.4606741573033708,dense1
474,86,629,93,0.93267822265625,0.30078125,0.42973708068902994,0.48044692737430167,dense1
185,84,249,72,0.9735107421875,0.390625,0.42626728110599077,0.5384615384615384,dense1
738,101,718,89,0.9111328125,0.2578125,0.5068681318681318,0.531578947368421,dense1
1030,93,990,87,0.876708984375,0.296875,0.5099009900990099,0.5166666666666667,dense1
390,97,419,88,0.95062255859375,0.27734375,0.4820766378244747,0.5243243243243243,dense1
990,95,1195,87,0.86663818359375,0.2890625,0.45308924485125857,0.521978021978022,dense1
813,108,582,86,0.91485595703125,0.2421875,0.5827956989247312,0.5567010309278351,dense1
620,99,837,83,0.91107177734375,0.2890625,0.425531914893617,0.5439560439560439,dense1
878,108,612,85,0.9090576171875,0.24609375,0.5892617449664429,0.5595854922279793,dense1
1065,98,979,90,0.875244140625,0.265625,0.5210371819960861,0.5212765957446809,dense1
976,114,645,73,0.90106201171875,0.26953125,0.6020974706971005,0.6096256684491979,dense1
236,78,235,93,0.97125244140625,0.33203125,0.5010615711252654,0.45614035087719296,dense1
556,105,471,86,0.93731689453125,0.25390625,0.5413826679649465,0.5497382198952879,dense1
743,109,479,86,0.9254150390625,0.23828125,0.6080196399345336,0.558974358974359,dense1
988,105,887,85,0.88555908203125,0.2578125,0.5269333333333334,0.5526315789473685,dense1
927,118,586,85,0.90765380859375,0.20703125,0.612690019828156,0.5812807881773399,dense1
