pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
105,86,185,84,0.9822998046875,0.3359375,0.3620689655172414,0.5058823529411764,dense1
1154,89,1223,94,0.85491943359375,0.28515625,0.48548590660496427,0.48633879781420764,dense1
984,87,959,94,0.88140869140625,0.29296875,0.5064333504889347,0.48066298342541436,dense1
307,75,341,92,0.96044921875,0.34765625,0.4737654320987654,0.4491017964071856,dense1
606,81,688,83,0.9210205078125,0.359375,0.46831530139103555,0.49390243902439024,dense1
122,92,114,89,0.985595703125,0.29296875,0.5169491525423728,0.5082872928176796,dense1
936,89,922,96,0.8865966796875,0.27734375,0.503767491926803,0.4810810810810811,dense1
1119,90,1107,92,0.8641357421875,0.2890625,0.5026954177897575,0.4945054945054945,dense1
0,114,0,98,1.0,0.171875,0.0,0.5377358490566038,dense1
1242,86,1210,97,0.850341796875,0.28515625,0.5065252854812398,0.46994535519125685,dense1
0,93,0,109,1.0,0.2109375,0.0,0.4603960396039604,dense1
151,76,235,82,0.9764404296875,0.3828125,0.3911917098445596,0.4810126582278481,dense1
196,84,273,72,0.97137451171875,0.390625,0.417910447761194,0.5384615384615384,dense1
314,70,500,76,0.9503173828125,0.4296875,0.3857493857493858,0.4794520547945205,dense1
0,109,0,82,1.0,0.25390625,0.0,0.5706806282722513,dense1
1076,114,627,71,0.89605712890625,0.27734375,0.6318261890780975,0.6162162162162163,dense1
998,102,1027,80,0.87640380859375,0.2890625,0.4928395061728395,0.5604395604395604,dense1
263,69,304,71,0.96539306640625,0.453125,0.4638447971781305,0.4928571428571429,dense1
528,100,584,75,0.93212890625,0.31640625,0.4748201438848921,0.5714285714285714,dense1
353,89,339,87,0.957763671875,0.3125,0.5101156069364162,0.5056818181818182,dense1
0,102,0,96,1.0,0.2265625,0.0,0.5151515151515151,dense1
1070,104,1121,89,0.86627197265625,0.24609375,0.48836147877681424,0.538860103626943,dense1
1032,104,937,93,0.87982177734375,0.23046875,0.5241239207719655,0.5279187817258884,dense1
319,91,365,63,0.958251953125,0.3984375,0.46637426900584794,0.5909090909090909,dense1
473,95,499,80,0.940673828125,0.31640625,0.48662551440329216,0.5428571428571428,dense1
730,95,743,79,0.91009521484375,0.3203125,0.4955872369314325,0.5459770114942529,dense1
24,84,78,98,0.9937744140625,0.2890625,0.23529411764705882,0.46153846153846156,dense1
1040,90,913,91,0.88079833984375,0.29296875,0.5325140809011777,0.4972375690607735,dense1
406,81,558,83,0.941162109375,0.359375,0.4211618257261411,0.49390243902439024,dense1
1064,96,1042,89,0.8714599609375,0.27734375,0.5052231718898386,0.518918918918919,dense1
140,69,163,79,0.98150634765625,0.421875,0.46204620462046203,0.46621621621621623,dense1
433,85,545,84,0.9403076171875,0.33984375,0.4427402862985685,0.5029585798816568,dense1
274,77,301,70,0.96490478515625,0.42578125,0.4765217391304348,0.5238095238095238,dense1
0,76,0,110,1.0,0.2734375,0.0,0.40860215053763443,dense1
0,101,0,71,1.0,0.328125,0.0,0.5872093023255814,dense1
946,105,799,83,0.89349365234375,0.265625,0.5421203438395416,0.5585106382978723,dense1
268,83,396,88,0.95947265625,0.33203125,0.4036144578313253,0.4853801169590643,dense1
0,84,0,111,1.0,0.23828125,0.0,0.4307692307692308,dense1
1114,100,1098,88,0.864990234375,0.265625,0.5036166365280289,0.5319148936170213,dense1
343,87,378,77,0.95599365234375,0.359375,0.47572815533980584,0.5304878048780488,dense1
331,80,594,79,0.94354248046875,0.37890625,0.35783783783783785,0.5031446540880503,dense1
0,107,0,100,1.0,0.19140625,0.0,0.5169082125603864,dense1
608,78,679,74,0.92144775390625,0.40625,0.47241647241647244,0.5131578947368421,dense1
1080,92,1073,97,0.86859130859375,0.26171875,0.5016256386437529,0.48677248677248675,dense1
302,89,522,69,0.94970703125,0.3828125,0.36650485436893204,0.5632911392405063,dense1
1220,106,1162,80,0.8546142578125,0.2734375,0.5121746431570109,0.5698924731182796,dense1
0,103,0,99,1.0,0.2109375,0.0,0.5099009900990099,dense1
0,101,0,106,1.0,0.19140625,0.0,0.48792270531400966,dense1
1144,96,1058,79,0.8656005859375,0.31640625,0.51952770208901,0.5485714285714286,dense1
761,95,824,89,0.90325927734375,0.28125,0.4801261829652997,0.5163043478260869,dense1
958,99,999,100,0.88055419921875,0.22265625,0.4895247828308636,0.49748743718592964,dense1
1137,128,490,75,0.90069580078125,0.20703125,0.6988322065150584,0.6305418719211823,dense1
991,85,913,88,0.8837890625,0.32421875,0.520483193277311,0.4913294797687861,dense1
0,99,0,102,1.0,0.21484375,0.0,0.4925373134328358,dense1
881,97,989,83,0.8858642578125,0.296875,0.4711229946524064,0.5388888888888889,dense1
742,90,820,85,0.9046630859375,0.31640625,0.47503201024327785,0.5142857142857142,dense1
634,112,380,77,0.9381103515625,0.26171875,0.6252465483234714,0.5925925925925926,dense1
1185,95,1236,94,0.85223388671875,0.26171875,0.48946716232961585,0.5026455026455027,dense1
1222,97,1142,92,0.855712890625,0.26171875,0.5169204737732657,0.5132275132275133,dense1
0,97,0,94,1.0,0.25390625,0.0,0.5078534031413613,dense1
19,90,72,95,0.99444580078125,0.27734375,0.2087912087912088,0.4864864864864865,dense1
1053,81,958,90,0.87725830078125,0.33203125,0.5236200895077076,0.47368421052631576,dense1
304,91,333,84,0.96112060546875,0.31640625,0.4772370486656201,0.52,dense1
169,91,149,80,0.9805908203125,0.33203125,0.5314465408805031,0.5321637426900585,dense1
417,103,417,70,0.9490966796875,0.32421875,0.5,0.5953757225433526,dense1
0,118,0,74,1.0,0.25,0.0,0.6145833333333334,dense1
893,110,829,92,0.8948974609375,0.2109375,0.5185830429732868,0.5445544554455446,dense1
628,89,981,91,0.90179443359375,0.296875,0.39030453697949036,0.49444444444444446,dense1
957,106,852,80,0.88958740234375,0.2734375,0.5290215588723052,0.5698924731182796,dense1
1059,96,1031,87,0.8724365234375,0.28515625,0.5066985645933014,0.5245901639344263,dense1
1042,100,1112,81,0.8685302734375,0.29296875,0.48375116063138346,0.5524861878453039,dense1
1197,116,1176,64,0.85516357421875,0.296875,0.504424778761062,0.6444444444444445,dense1
1034,108,998,70,0.8759765625,0.3046875,0.5088582677165354,0.6067415730337079,dense1
0,93,0,110,1.0,0.20703125,0.0,0.458128078817734,dense1
1180,98,1164,84,0.85693359375,0.2890625,0.5034129692832765,0.5384615384615384,dense1
695,80,719,91,0.9136962890625,0.33203125,0.4915134370579915,0.4678362573099415,dense1
1114,89,1104,90,0.8646240234375,0.30078125,0.5022542831379622,0.4972067039106145,dense1
587,83,619,91,0.9263916015625,0.3203125,0.4867330016583748,0.47701149425287354,dense1
1188,92,1153,70,0.85711669921875,0.3671875,0.5074754378470739,0.5679012345679012,dense1
470,78,472,77,0.9425048828125,0.39453125,0.4989384288747346,0.5032258064516129,dense1
735,76,854,94,0.90301513671875,0.3359375,0.46255506607929514,0.4470588235294118,dense1
767,105,796,82,0.90460205078125,0.26953125,0.490722968650032,0.5614973262032086,dense1
387,82,656,74,0.93634033203125,0.390625,0.3710450623202301,0.5256410256410257,dense1
1078,95,1073,98,0.86871337890625,0.24609375,0.5011622501162251,0.49222797927461137,dense1
604,74,591,79,0.92706298828125,0.40234375,0.5054393305439331,0.48366013071895425,dense1
206,86,237,76,0.97296142578125,0.3671875,0.4650112866817156,0.5308641975308642,dense1
176,69,150,93,0.9801025390625,0.3671875,0.5398773006134969,0.42592592592592593,dense1
1180,85,1065,94,0.86297607421875,0.30078125,0.5256124721603563,0.4748603351955307,dense1
0,111,0,70,1.0,0.29296875,0.0,0.6132596685082873,dense1
991,101,1062,77,0.87469482421875,0.3046875,0.48270823185582074,0.5674157303370787,dense1
129,71,188,84,0.98065185546875,0.39453125,0.4069400630914827,0.45806451612903226,dense1
1005,94,906,85,0.88336181640625,0.30078125,0.5259026687598116,0.5251396648044693,dense1
531,101,440,72,0.94073486328125,0.32421875,0.5468589083419155,0.5838150289017341,dense1
958,84,908,96,0.8861083984375,0.296875,0.5133976420150054,0.4666666666666667,dense1
617,72,675,89,0.921142578125,0.37109375,0.4775541795665635,0.4472049689440994,dense1
0,105,0,82,1.0,0.26953125,0.0,0.5614973262032086,dense1
320,73,303,83,0.96197509765625,0.390625,0.5136436597110754,0.46794871794871795,dense1
1038,110,1006,71,0.875244140625,0.29296875,0.5078277886497065,0.6077348066298343,dense1
1034,104,1113,78,0.86895751953125,0.2890625,0.4816022356776898,0.5714285714285714,dense1
1035,109,888,81,0.88262939453125,0.2578125,0.5382215288611545,0.5736842105263158,dense1
1141,102,1183,85,0.858154296875,0.26953125,0.49096385542168675,0.5454545454545454,dense1
662,80,640,68,0.9205322265625,0.421875,0.5084485407066052,0.5405405405405406,dense1
1024,109,660,77,0.897216796875,0.2734375,0.6080760095011877,0.5860215053763441,dense1
60,91,103,85,0.99005126953125,0.3125,0.36809815950920244,0.5170454545454546,dense1
63,94,149,81,0.987060546875,0.31640625,0.2971698113207547,0.5371428571428571,dense1
