pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
621,84,583,100,0.926513671875,0.28125,0.5157807308970099,0.45652173913043476,dense1
595,87,567,93,0.9290771484375,0.296875,0.5120481927710844,0.48333333333333334,dense1
571,92,598,85,0.92864990234375,0.30859375,0.48845166809238666,0.519774011299435,dense1
578,91,585,107,0.92901611328125,0.2265625,0.49699054170249357,0.4595959595959596,dense1
556,98,611,84,0.92877197265625,0.2890625,0.47643530419880037,0.5384615384615384,dense1
628,98,577,81,0.92645263671875,0.30078125,0.5211618257261411,0.547486033519553,dense1
588,98,605,96,0.92718505859375,0.2421875,0.4928751047778709,0.5051546391752577,dense1
582,91,553,98,0.93072509765625,0.26171875,0.5127753303964758,0.48148148148148145,dense1
593,85,581,113,0.9283447265625,0.2265625,0.5051107325383305,0.4292929292929293,dense1
590,86,596,96,0.9276123046875,0.2890625,0.4974704890387858,0.4725274725274725,dense1
591,106,603,83,0.9271240234375,0.26171875,0.4949748743718593,0.5608465608465608,dense1
591,96,571,97,0.9290771484375,0.24609375,0.5086058519793459,0.49740932642487046,dense1
603,101,607,90,0.9261474609375,0.25390625,0.4983471074380165,0.5287958115183246,dense1
578,95,576,95,0.9295654296875,0.2578125,0.5008665511265165,0.5,dense1
609,84,574,108,0.92779541015625,0.25,0.514792899408284,0.4375,dense1
601,99,593,88,0.9271240234375,0.26953125,0.5033500837520938,0.5294117647058824,dense1
540,110,596,88,0.9306640625,0.2265625,0.4753521126760563,0.5555555555555556,dense1
591,95,586,93,0.92816162109375,0.265625,0.5021240441801189,0.5053191489361702,dense1
560,106,592,89,0.9296875,0.23828125,0.4861111111111111,0.5435897435897435,dense1
569,99,591,96,0.92919921875,0.23828125,0.49051724137931035,0.5076923076923077,dense1
606,89,566,97,0.928466796875,0.2734375,0.5170648464163823,0.478494623655914,dense1
575,97,615,102,0.9273681640625,0.22265625,0.4831932773109244,0.48743718592964824,dense1
598,96,559,96,0.92938232421875,0.25,0.5168539325842697,0.5,dense1
578,70,539,108,0.93182373046875,0.3046875,0.5174574753804835,0.39325842696629215,dense1
586,88,582,104,0.9287109375,0.25,0.5017123287671232,0.4583333333333333,dense1
579,94,604,96,0.92779541015625,0.2578125,0.4894336432797971,0.49473684210526314,dense1
572,90,579,81,0.92974853515625,0.33203125,0.49695916594265854,0.5263157894736842,dense1
551,95,574,89,0.93133544921875,0.28125,0.48977777777777776,0.5163043478260869,dense1
572,102,540,83,0.93212890625,0.27734375,0.5143884892086331,0.5513513513513514,dense1
577,94,604,95,0.92791748046875,0.26171875,0.48856900931414055,0.4973544973544973,dense1
588,91,604,105,0.92724609375,0.234375,0.49328859060402686,0.4642857142857143,dense1
537,99,595,83,0.930908203125,0.2890625,0.4743816254416961,0.5439560439560439,dense1
561,92,573,95,0.9307861328125,0.26953125,0.4947089947089947,0.4919786096256685,dense1
604,107,606,96,0.9261474609375,0.20703125,0.4991735537190083,0.5270935960591133,dense1
642,98,572,94,0.9259033203125,0.25,0.528830313014827,0.5104166666666666,dense1
554,97,556,88,0.9322509765625,0.27734375,0.4990990990990991,0.5243243243243243,dense1
577,109,620,90,0.92694091796875,0.22265625,0.48203842940685043,0.5477386934673367,dense1
593,105,607,90,0.9267578125,0.23828125,0.49416666666666664,0.5384615384615384,dense1
565,81,575,104,0.930419921875,0.27734375,0.4956140350877193,0.43783783783783786,dense1
593,89,608,106,0.92669677734375,0.23828125,0.49375520399666945,0.4564102564102564,dense1
565,95,576,93,0.93035888671875,0.265625,0.49517966695880805,0.5053191489361702,dense1
562,115,578,86,0.930419921875,0.21484375,0.49298245614035086,0.572139303482587,dense1
604,87,571,101,0.92828369140625,0.265625,0.5140425531914894,0.4627659574468085,dense1
582,87,644,94,0.9251708984375,0.29296875,0.47471451876019577,0.48066298342541436,dense1
585,107,601,98,0.9276123046875,0.19921875,0.49325463743676223,0.5219512195121951,dense1
627,88,587,91,0.9259033203125,0.30078125,0.5164744645799012,0.49162011173184356,dense1
637,107,562,91,0.92681884765625,0.2265625,0.5312760633861552,0.5404040404040404,dense1
589,99,564,106,0.92962646484375,0.19921875,0.5108412836079792,0.48292682926829267,dense1
610,86,604,93,0.9259033203125,0.30078125,0.5024711696869851,0.48044692737430167,dense1
653,93,550,99,0.92657470703125,0.25,0.542809642560266,0.484375,dense1
590,110,583,87,0.92840576171875,0.23046875,0.5029838022165388,0.5583756345177665,dense1
567,89,604,93,0.92852783203125,0.2890625,0.484201537147737,0.489010989010989,dense1
557,98,587,99,0.93017578125,0.23046875,0.4868881118881119,0.49746192893401014,dense1
608,104,576,94,0.927734375,0.2265625,0.5135135135135135,0.5252525252525253,dense1
574,91,595,104,0.92864990234375,0.23828125,0.49101796407185627,0.4666666666666667,dense1
618,103,547,88,0.92889404296875,0.25390625,0.5304721030042918,0.5392670157068062,dense1
564,111,599,92,0.92901611328125,0.20703125,0.48495270851246775,0.5467980295566502,dense1
578,98,576,94,0.9295654296875,0.25,0.5008665511265165,0.5104166666666666,dense1
617,111,552,84,0.92864990234375,0.23828125,0.5278015397775877,0.5692307692307692,dense1
593,89,568,100,0.92913818359375,0.26171875,0.5107665805340224,0.4708994708994709,dense1
594,95,603,102,0.92694091796875,0.23046875,0.49624060150375937,0.48223350253807107,dense1
570,79,615,104,0.92767333984375,0.28515625,0.4810126582278481,0.43169398907103823,dense1
598,96,587,96,0.92767333984375,0.25,0.5046413502109705,0.5,dense1
591,92,612,100,0.92657470703125,0.25,0.4912718204488778,0.4791666666666667,dense1
542,103,597,93,0.93048095703125,0.234375,0.47585601404741,0.5255102040816326,dense1
