pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
810,78,869,85,0.89752197265625,0.36328125,0.48243001786777845,0.4785276073619632,dense1
1071,96,1106,86,0.86712646484375,0.2890625,0.4919614147909968,0.5274725274725275,dense1
1089,119,782,70,0.88580322265625,0.26171875,0.5820416889363976,0.6296296296296297,dense1
537,76,624,89,0.92913818359375,0.35546875,0.4625322997416021,0.46060606060606063,dense1
1034,102,1031,91,0.87396240234375,0.24609375,0.500726392251816,0.5284974093264249,dense1
496,86,776,79,0.92236328125,0.35546875,0.389937106918239,0.5212121212121212,dense1
318,80,449,75,0.95318603515625,0.39453125,0.41460234680573665,0.5161290322580645,dense1
232,88,218,78,0.9725341796875,0.3515625,0.5155555555555555,0.5301204819277109,dense1
818,100,747,82,0.90447998046875,0.2890625,0.5226837060702876,0.5494505494505495,dense1
655,76,907,85,0.9046630859375,0.37109375,0.4193341869398207,0.4720496894409938,dense1
548,78,531,92,0.93414306640625,0.3359375,0.5078776645041705,0.4588235294117647,dense1
161,91,278,87,0.97320556640625,0.3046875,0.36674259681093396,0.5112359550561798,dense1
695,95,811,78,0.9080810546875,0.32421875,0.46148738379814075,0.5491329479768786,dense1
208,85,228,81,0.973388671875,0.3515625,0.47706422018348627,0.5120481927710844,dense1
473,67,659,100,0.930908203125,0.34765625,0.4178445229681979,0.40119760479041916,dense1
377,90,468,71,0.94842529296875,0.37109375,0.4461538461538462,0.5590062111801242,dense1
450,81,517,84,0.94097900390625,0.35546875,0.4653567735263702,0.4909090909090909,dense1
1306,100,1405,92,0.83453369140625,0.25,0.4817410549612689,0.5208333333333334,dense1
947,113,947,72,0.8843994140625,0.27734375,0.5,0.6108108108108108,dense1
438,77,479,86,0.94403076171875,0.36328125,0.4776444929116685,0.4723926380368098,dense1
218,79,362,72,0.964599609375,0.41015625,0.3758620689655172,0.5231788079470199,dense1
1163,100,1157,88,0.8583984375,0.265625,0.5012931034482758,0.5319148936170213,dense1
