pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
805,112,392,89,0.92694091796875,0.21484375,0.672514619883041,0.5572139303482587,dense1
649,103,662,88,0.91998291015625,0.25390625,0.4950419527078566,0.5392670157068062,dense1
241,92,311,75,0.96630859375,0.34765625,0.4365942028985507,0.5508982035928144,dense1
886,93,888,112,0.8917236328125,0.19921875,0.49943630214205187,0.45365853658536587,dense1
192,100,198,89,0.9761962890625,0.26171875,0.49230769230769234,0.5291005291005291,dense1
881,115,232,76,0.93206787109375,0.25390625,0.7915543575920935,0.6020942408376964,dense1
909,90,967,89,0.885498046875,0.30078125,0.48454157782515994,0.5027932960893855,dense1
877,97,832,94,0.89569091796875,0.25390625,0.51316559391457,0.5078534031413613,dense1
883,103,848,94,0.89434814453125,0.23046875,0.5101097631426921,0.5228426395939086,dense1
588,78,640,108,0.925048828125,0.2734375,0.4788273615635179,0.41935483870967744,dense1
786,110,716,80,0.9083251953125,0.2578125,0.5233022636484687,0.5789473684210527,dense1
297,93,374,79,0.95904541015625,0.328125,0.4426229508196721,0.5406976744186046,dense1
97,93,160,85,0.98431396484375,0.3046875,0.377431906614786,0.5224719101123596,dense1
1130,128,347,72,0.90985107421875,0.21875,0.7650643195666892,0.64,dense1
953,99,965,92,0.8829345703125,0.25390625,0.49687174139728885,0.518324607329843,dense1
789,92,828,105,0.90130615234375,0.23046875,0.48794063079777367,0.467005076142132,dense1
389,90,533,88,0.9437255859375,0.3046875,0.42190889370932755,0.5056179775280899,dense1
805,103,650,96,0.91119384765625,0.22265625,0.5532646048109966,0.5175879396984925,dense1
36,99,41,92,0.99530029296875,0.25390625,0.4675324675324675,0.518324607329843,dense1
902,93,851,86,0.89300537109375,0.30078125,0.5145464917284654,0.5195530726256983,dense1
44,89,57,87,0.99383544921875,0.3125,0.43564356435643564,0.5056818181818182,dense1
29,93,35,85,0.99609375,0.3046875,0.453125,0.5224719101123596,dense1
764,88,755,92,0.90728759765625,0.296875,0.5029624753127058,0.4888888888888889,dense1
603,92,723,91,0.9190673828125,0.28515625,0.45475113122171945,0.5027322404371585,dense1
825,95,698,100,0.90704345703125,0.23828125,0.5416940249507551,0.48717948717948717,dense1
234,85,319,75,0.96624755859375,0.375,0.4231464737793852,0.53125,dense1
271,79,345,91,0.96240234375,0.3359375,0.43993506493506496,0.4647058823529412,dense1
389,88,403,87,0.95166015625,0.31640625,0.4911616161616162,0.5028571428571429,dense1
63,98,214,106,0.98309326171875,0.203125,0.22743682310469315,0.4803921568627451,dense1
871,96,791,87,0.8985595703125,0.28515625,0.5240673886883274,0.5245901639344263,dense1
641,88,757,89,0.9146728515625,0.30859375,0.4585121602288984,0.4971751412429379,dense1
685,98,719,88,0.914306640625,0.2734375,0.4878917378917379,0.5268817204301075,dense1
741,108,472,83,0.92596435546875,0.25390625,0.6108821104699094,0.5654450261780105,dense1
786,113,649,81,0.91241455078125,0.2421875,0.5477351916376306,0.5824742268041238,dense1
44,103,47,91,0.99444580078125,0.2421875,0.4835164835164835,0.5309278350515464,dense1
896,102,823,85,0.89508056640625,0.26953125,0.5212332751599767,0.5454545454545454,dense1
835,113,814,94,0.89935302734375,0.19140625,0.5063674954517889,0.5458937198067633,dense1
330,93,387,92,0.95623779296875,0.27734375,0.4602510460251046,0.5027027027027027,dense1
839,100,711,87,0.9053955078125,0.26953125,0.5412903225806451,0.5347593582887701,dense1
264,95,344,85,0.962890625,0.296875,0.4342105263157895,0.5277777777777778,dense1
