pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
131,93,119,88,0.9847412109375,0.29296875,0.524,0.5138121546961326,dense1
357,69,555,88,0.9443359375,0.38671875,0.39144736842105265,0.4394904458598726,dense1
1154,85,1071,102,0.86419677734375,0.26953125,0.5186516853932585,0.45454545454545453,dense1
928,115,812,89,0.893798828125,0.203125,0.5333333333333333,0.5637254901960784,dense1
61,92,116,84,0.98919677734375,0.3125,0.3446327683615819,0.5227272727272727,dense1
510,76,443,81,0.94183349609375,0.38671875,0.5351521511017838,0.4840764331210191,dense1
589,87,588,89,0.92816162109375,0.3125,0.5004248088360238,0.4943181818181818,dense1
382,78,455,80,0.94891357421875,0.3828125,0.45639187574671447,0.4936708860759494,dense1
789,93,961,90,0.8931884765625,0.28515625,0.45085714285714285,0.5081967213114754,dense1
63,85,69,91,0.991943359375,0.3125,0.4772727272727273,0.48295454545454547,dense1
476,74,455,85,0.94317626953125,0.37890625,0.5112781954887218,0.46540880503144655,dense1
500,77,750,82,0.9237060546875,0.37890625,0.4,0.48427672955974843,dense1
216,93,387,66,0.96319580078125,0.37890625,0.3582089552238806,0.5849056603773585,dense1
368,65,379,81,0.95440673828125,0.4296875,0.4926372155287818,0.4452054794520548,dense1
1192,93,1083,79,0.86114501953125,0.328125,0.523956043956044,0.5406976744186046,dense1
1000,92,1170,86,0.8675537109375,0.3046875,0.4608294930875576,0.5168539325842697,dense1
992,104,1018,75,0.8773193359375,0.30078125,0.4935323383084577,0.5810055865921788,dense1
1041,98,863,97,0.8837890625,0.23828125,0.5467436974789915,0.5025641025641026,dense1
110,68,122,83,0.98583984375,0.41015625,0.47413793103448276,0.4503311258278146,dense1
226,85,247,71,0.97113037109375,0.390625,0.47780126849894294,0.5448717948717948,dense1
1031,90,1119,90,0.8687744140625,0.296875,0.4795348837209302,0.5,dense1
1068,109,764,81,0.88818359375,0.2578125,0.5829694323144105,0.5736842105263158,dense1
1110,110,1125,77,0.86358642578125,0.26953125,0.4966442953020134,0.5882352941176471,dense1
191,83,215,74,0.9752197265625,0.38671875,0.47044334975369456,0.5286624203821656,dense1
1073,83,1120,92,0.86614990234375,0.31640625,0.4892840857273142,0.4742857142857143,dense1
988,104,905,85,0.88446044921875,0.26171875,0.5219228737453777,0.5502645502645502,dense1
978,102,1144,77,0.8704833984375,0.30078125,0.46088595664467485,0.5698324022346368,dense1
1066,98,1129,92,0.86602783203125,0.2578125,0.4856492027334852,0.5157894736842106,dense1
737,78,735,93,0.91015625,0.33203125,0.5006793478260869,0.45614035087719296,dense1
880,77,978,90,0.8865966796875,0.34765625,0.4736275565123789,0.46107784431137727,dense1
862,90,909,90,0.89190673828125,0.296875,0.4867306606437041,0.5,dense1
847,102,888,81,0.89410400390625,0.28515625,0.48818443804034584,0.5573770491803278,dense1
206,91,193,65,0.97564697265625,0.390625,0.5162907268170426,0.5833333333333334,dense1
120,94,39,60,0.99029541015625,0.3984375,0.7547169811320755,0.6103896103896104,dense1
984,88,1061,107,0.87518310546875,0.23828125,0.4811735941320293,0.4512820512820513,dense1
958,108,770,80,0.89453125,0.265625,0.5543981481481481,0.574468085106383,dense1
423,74,514,82,0.94281005859375,0.390625,0.45144076840981856,0.47435897435897434,dense1
1017,109,844,84,0.88641357421875,0.24609375,0.5464803868887694,0.5647668393782384,dense1
393,90,394,82,0.95196533203125,0.328125,0.4993646759847522,0.5232558139534884,dense1
956,87,942,84,0.8841552734375,0.33203125,0.5036880927291886,0.5087719298245614,dense1
947,97,982,78,0.88226318359375,0.31640625,0.4909279419388284,0.5542857142857143,dense1
252,96,377,84,0.96160888671875,0.296875,0.40063593004769477,0.5333333333333333,dense1
1106,102,1092,94,0.8658447265625,0.234375,0.5031847133757962,0.5204081632653061,dense1
229,87,251,71,0.970703125,0.3828125,0.47708333333333336,0.5506329113924051,dense1
1299,102,1260,87,0.84381103515625,0.26171875,0.5076201641266119,0.5396825396825397,dense1
1071,103,830,85,0.88397216796875,0.265625,0.563387690689111,0.5478723404255319,dense1
466,85,608,71,0.9344482421875,0.390625,0.4338919925512104,0.5448717948717948,dense1
1047,92,974,87,0.87664794921875,0.30078125,0.5180603661553687,0.5139664804469274,dense1
641,82,686,82,0.91900634765625,0.359375,0.48304446119065564,0.5,dense1
1021,92,1038,103,0.87432861328125,0.23828125,0.4958717824186498,0.4717948717948718,dense1
