pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
475,82,538,93,0.93817138671875,0.31640625,0.46890424481737414,0.4685714285714286,dense1
1007,114,839,94,0.8873291015625,0.1875,0.5455037919826652,0.5480769230769231,dense1
618,88,591,82,0.92620849609375,0.3359375,0.511166253101737,0.5176470588235295,dense1
621,87,543,85,0.928955078125,0.328125,0.5335051546391752,0.5058139534883721,dense1
0,110,88,99,0.99462890625,0.18359375,0.0,0.5263157894736842,dense1
1002,88,1111,88,0.87103271484375,0.3125,0.47420728821580693,0.5,dense1
249,94,237,97,0.9703369140625,0.25390625,0.5123456790123457,0.49214659685863876,dense1
326,91,359,88,0.95819091796875,0.30078125,0.4759124087591241,0.5083798882681564,dense1
739,106,475,94,0.9259033203125,0.21875,0.6087314662273476,0.53,dense1
951,109,969,82,0.8828125,0.25390625,0.4953125,0.5706806282722513,dense1
356,94,317,95,0.95892333984375,0.26171875,0.5289747399702823,0.4973544973544973,dense1
677,107,808,80,0.90936279296875,0.26953125,0.4558922558922559,0.5721925133689839,dense1
611,85,739,77,0.9176025390625,0.3671875,0.4525925925925926,0.5246913580246914,dense1
1081,110,1085,87,0.8677978515625,0.23046875,0.49907663896583565,0.5583756345177665,dense1
278,90,346,87,0.9619140625,0.30859375,0.44551282051282054,0.5084745762711864,dense1
980,104,1143,80,0.87042236328125,0.28125,0.46161092793217146,0.5652173913043478,dense1
962,104,539,89,0.90838623046875,0.24609375,0.6409060626249167,0.538860103626943,dense1
943,106,905,107,0.88720703125,0.16796875,0.5102813852813853,0.49765258215962443,dense1
352,83,331,89,0.95831298828125,0.328125,0.5153733528550513,0.48255813953488375,dense1
1002,90,880,106,0.8851318359375,0.234375,0.5324123273113709,0.45918367346938777,dense1
63,89,71,86,0.9918212890625,0.31640625,0.4701492537313433,0.5085714285714286,dense1
185,96,304,95,0.97015380859375,0.25390625,0.3783231083844581,0.5026178010471204,dense1
211,98,265,96,0.970947265625,0.2421875,0.4432773109243697,0.5051546391752577,dense1
939,95,1028,103,0.87994384765625,0.2265625,0.47737671581087954,0.4797979797979798,dense1
972,125,770,75,0.8936767578125,0.21875,0.5579793340987371,0.625,dense1
228,107,176,88,0.975341796875,0.23828125,0.5643564356435643,0.5487179487179488,dense1
305,114,211,80,0.968505859375,0.2421875,0.5910852713178295,0.5876288659793815,dense1
874,103,921,82,0.89044189453125,0.27734375,0.486908077994429,0.5567567567567567,dense1
1166,92,1007,86,0.86737060546875,0.3046875,0.5365853658536586,0.5168539325842697,dense1
1091,92,1134,89,0.86419677734375,0.29296875,0.4903370786516854,0.5082872928176796,dense1
875,101,847,91,0.8948974609375,0.25,0.508130081300813,0.5260416666666666,dense1
410,83,469,74,0.94635009765625,0.38671875,0.4664391353811149,0.5286624203821656,dense1
896,94,837,89,0.89422607421875,0.28515625,0.5170225043277553,0.5136612021857924,dense1
1011,93,994,107,0.87762451171875,0.21875,0.5042394014962593,0.465,dense1
37,87,50,98,0.99468994140625,0.27734375,0.42528735632183906,0.4702702702702703,dense1
48,84,63,104,0.99322509765625,0.265625,0.43243243243243246,0.44680851063829785,dense1
1373,91,1147,97,0.84619140625,0.265625,0.5448412698412698,0.48404255319148937,dense1
928,98,977,78,0.88372802734375,0.3125,0.48713910761154855,0.5568181818181818,dense1
280,84,226,87,0.9691162109375,0.33203125,0.5533596837944664,0.49122807017543857,dense1
759,83,765,95,0.906982421875,0.3046875,0.49803149606299213,0.46629213483146065,dense1
923,81,685,90,0.90185546875,0.33203125,0.5740049751243781,0.47368421052631576,dense1
436,89,711,82,0.92999267578125,0.33203125,0.3801220575414124,0.52046783625731,dense1
876,121,734,94,0.9017333984375,0.16015625,0.5440993788819876,0.5627906976744186,dense1
218,90,256,90,0.9710693359375,0.296875,0.459915611814346,0.5,dense1
1005,102,839,86,0.887451171875,0.265625,0.5450108459869848,0.5425531914893617,dense1
864,105,971,88,0.88800048828125,0.24609375,0.4708446866485014,0.5440414507772021,dense1
465,86,536,80,0.93890380859375,0.3515625,0.4645354645354645,0.5180722891566265,dense1
444,87,390,96,0.9490966796875,0.28515625,0.5323741007194245,0.47540983606557374,dense1
409,96,433,97,0.9486083984375,0.24609375,0.4857482185273159,0.49740932642487046,dense1
921,97,925,90,0.8873291015625,0.26953125,0.4989165763813651,0.5187165775401069,dense1
941,102,585,86,0.9068603515625,0.265625,0.6166448230668414,0.5425531914893617,dense1
772,90,829,91,0.90228271484375,0.29296875,0.4821986258588382,0.4972375690607735,dense1
33,98,89,108,0.9925537109375,0.1953125,0.27049180327868855,0.47572815533980584,dense1
615,86,610,92,0.92523193359375,0.3046875,0.5020408163265306,0.48314606741573035,dense1
916,99,813,86,0.89447021484375,0.27734375,0.529786003470214,0.5351351351351351,dense1
972,103,775,92,0.89337158203125,0.23828125,0.5563823697767601,0.5282051282051282,dense1
53,104,48,83,0.99383544921875,0.26953125,0.5247524752475248,0.5561497326203209,dense1
65,93,87,96,0.99072265625,0.26171875,0.4276315789473684,0.49206349206349204,dense1
1187,102,908,82,0.87213134765625,0.28125,0.5665871121718377,0.5543478260869565,dense1
291,82,296,91,0.96417236328125,0.32421875,0.4957410562180579,0.47398843930635837,dense1
0,105,84,96,0.994873046875,0.21484375,0.0,0.5223880597014925,dense1
1194,106,1011,91,0.86541748046875,0.23046875,0.5414965986394558,0.5380710659898477,dense1
723,106,673,79,0.914794921875,0.27734375,0.5179083094555874,0.572972972972973,dense1
1016,109,847,89,0.88629150390625,0.2265625,0.5453569511540526,0.5505050505050505,dense1
903,97,1084,98,0.87872314453125,0.23828125,0.4544539506794162,0.49743589743589745,dense1
594,94,646,106,0.92431640625,0.21875,0.4790322580645161,0.47,dense1
929,108,952,92,0.88519287109375,0.21875,0.493886230728336,0.54,dense1
1042,95,920,93,0.8802490234375,0.265625,0.5310907237512742,0.5053191489361702,dense1
884,106,771,91,0.89898681640625,0.23046875,0.5341389728096677,0.5380710659898477,dense1
19,98,97,101,0.992919921875,0.22265625,0.16379310344827586,0.49246231155778897,dense1
1025,93,939,97,0.880126953125,0.2578125,0.5218940936863544,0.48947368421052634,dense1
773,88,780,72,0.90521240234375,0.375,0.4977462974887315,0.55,dense1
172,107,182,92,0.9783935546875,0.22265625,0.4858757062146893,0.5376884422110553,dense1
1188,104,1290,83,0.8487548828125,0.26953125,0.4794188861985472,0.5561497326203209,dense1
1191,93,1116,99,0.85919189453125,0.25,0.5162548764629389,0.484375,dense1
858,93,899,79,0.89276123046875,0.328125,0.48833238474672735,0.5406976744186046,dense1
512,73,554,87,0.9349365234375,0.375,0.4803001876172608,0.45625,dense1
635,89,606,76,0.92425537109375,0.35546875,0.5116841257050766,0.5393939393939394,dense1
548,88,538,73,0.9337158203125,0.37109375,0.5046040515653776,0.546583850931677,dense1
1007,105,842,91,0.88714599609375,0.234375,0.5446187128177393,0.5357142857142857,dense1
851,97,786,89,0.90008544921875,0.2734375,0.5198533903481979,0.521505376344086,dense1
857,83,803,92,0.898681640625,0.31640625,0.5162650602409639,0.4742857142857143,dense1
346,108,175,78,0.96820068359375,0.2734375,0.6641074856046065,0.5806451612903226,dense1
1152,88,1012,100,0.867919921875,0.265625,0.532347504621072,0.46808510638297873,dense1
875,126,542,66,0.91351318359375,0.25,0.6175017642907551,0.65625,dense1
1188,111,1179,97,0.85552978515625,0.1875,0.5019011406844106,0.5336538461538461,dense1
284,100,287,79,0.96514892578125,0.30078125,0.4973730297723292,0.5586592178770949,dense1
917,110,881,90,0.8902587890625,0.21875,0.5100111234705228,0.55,dense1
65,81,74,93,0.99151611328125,0.3203125,0.4676258992805755,0.46551724137931033,dense1
783,80,899,102,0.8973388671875,0.2890625,0.46551724137931033,0.43956043956043955,dense1
1206,89,1085,82,0.86016845703125,0.33203125,0.5264076822348319,0.52046783625731,dense1
937,105,769,96,0.8958740234375,0.21484375,0.5492379835873388,0.5223880597014925,dense1
724,95,746,86,0.9102783203125,0.29296875,0.4925170068027211,0.5248618784530387,dense1
849,89,810,95,0.89874267578125,0.28125,0.5117540687160941,0.483695652173913,dense1
979,94,795,101,0.8917236328125,0.23828125,0.5518602029312288,0.48205128205128206,dense1
1164,94,1080,84,0.863037109375,0.3046875,0.5187165775401069,0.5280898876404494,dense1
911,109,1034,83,0.88128662109375,0.25,0.4683804627249357,0.5677083333333334,dense1
413,88,608,84,0.93768310546875,0.328125,0.40450538687561216,0.5116279069767442,dense1
874,86,916,89,0.8907470703125,0.31640625,0.488268156424581,0.49142857142857144,dense1
53,106,82,94,0.99176025390625,0.21875,0.3925925925925926,0.53,dense1
954,107,731,91,0.89715576171875,0.2265625,0.5661721068249258,0.5404040404040404,dense1
998,92,861,89,0.88653564453125,0.29296875,0.5368477676169984,0.5082872928176796,dense1
1101,101,1172,104,0.86126708984375,0.19921875,0.484381874175099,0.4926829268292683,dense1
