pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
67,111,65,90,0.991943359375,0.21484375,0.5075757575757576,0.5522388059701493,dense1
996,99,1005,89,0.87786865234375,0.265625,0.49775112443778113,0.526595744680851,dense1
308,78,410,65,0.9561767578125,0.44140625,0.42896935933147634,0.5454545454545454,dense1
864,89,1171,89,0.87579345703125,0.3046875,0.4245700245700246,0.5,dense1
467,80,510,68,0.94036865234375,0.421875,0.4779938587512794,0.5405405405405406,dense1
781,86,968,91,0.89324951171875,0.30859375,0.44654088050314467,0.4858757062146893,dense1
599,88,575,77,0.9283447265625,0.35546875,0.510221465076661,0.5333333333333333,dense1
430,75,431,85,0.94744873046875,0.375,0.4994192799070848,0.46875,dense1
69,102,75,94,0.9912109375,0.234375,0.4791666666666667,0.5204081632653061,dense1
541,100,578,92,0.93170166015625,0.25,0.483467381590706,0.5208333333333334,dense1
1050,108,846,91,0.88427734375,0.22265625,0.5537974683544303,0.542713567839196,dense1
855,86,808,88,0.89849853515625,0.3203125,0.5141310883944679,0.4942528735632184,dense1
1055,106,1012,88,0.87384033203125,0.2421875,0.5104015481373972,0.5463917525773195,dense1
535,99,530,85,0.93499755859375,0.28125,0.5023474178403756,0.5380434782608695,dense1
983,108,750,91,0.89422607421875,0.22265625,0.5672244662435084,0.542713567839196,dense1
891,78,946,95,0.88787841796875,0.32421875,0.48502994011976047,0.4508670520231214,dense1
731,100,783,72,0.9075927734375,0.328125,0.48282694848084545,0.5813953488372093,dense1
1013,121,545,85,0.9049072265625,0.1953125,0.6501925545571245,0.587378640776699,dense1
825,103,938,93,0.89239501953125,0.234375,0.4679523539421441,0.5255102040816326,dense1
67,93,81,97,0.990966796875,0.2578125,0.4527027027027027,0.48947368421052634,dense1
1108,99,1018,84,0.8702392578125,0.28515625,0.5211665098777046,0.5409836065573771,dense1
1094,132,826,79,0.8828125,0.17578125,0.5697916666666667,0.6255924170616114,dense1
515,89,645,92,0.92919921875,0.29296875,0.44396551724137934,0.49171270718232046,dense1
613,111,397,73,0.9383544921875,0.28125,0.6069306930693069,0.6032608695652174,dense1
413,107,651,76,0.93505859375,0.28515625,0.3881578947368421,0.5846994535519126,dense1
1077,78,1040,113,0.87078857421875,0.25390625,0.5087387812942844,0.4083769633507853,dense1
778,92,775,82,0.90521240234375,0.3203125,0.5009658725048294,0.5287356321839081,dense1
1129,106,1070,92,0.86578369140625,0.2265625,0.5134151887221464,0.5353535353535354,dense1
45,105,89,99,0.9918212890625,0.203125,0.3358208955223881,0.5147058823529411,dense1
1063,109,779,94,0.8875732421875,0.20703125,0.5770901194353963,0.5369458128078818,dense1
846,99,865,87,0.89556884765625,0.2734375,0.494447691408533,0.532258064516129,dense1
766,118,791,68,0.90496826171875,0.2734375,0.4919717405266538,0.6344086021505376,dense1
456,98,470,83,0.9434814453125,0.29296875,0.4924406047516199,0.5414364640883977,dense1
1321,91,1130,99,0.85040283203125,0.2578125,0.5389636882904937,0.4789473684210526,dense1
833,102,938,85,0.89190673828125,0.26953125,0.47035573122529645,0.5454545454545454,dense1
1225,100,1205,92,0.8516845703125,0.25,0.5041152263374485,0.5208333333333334,dense1
1151,88,1108,98,0.86212158203125,0.2734375,0.5095174856131032,0.4731182795698925,dense1
970,89,797,102,0.89215087890625,0.25390625,0.5489530277306168,0.46596858638743455,dense1
757,114,775,87,0.906494140625,0.21484375,0.4941253263707572,0.5671641791044776,dense1
831,88,781,96,0.901611328125,0.28125,0.5155086848635235,0.4782608695652174,dense1
434,93,395,80,0.94940185546875,0.32421875,0.5235223160434258,0.5375722543352601,dense1
63,99,86,95,0.99090576171875,0.2421875,0.4228187919463087,0.5103092783505154,dense1
785,89,591,92,0.916015625,0.29296875,0.5704941860465116,0.49171270718232046,dense1
182,109,271,89,0.97235107421875,0.2265625,0.40176600441501104,0.5505050505050505,dense1
920,105,828,90,0.893310546875,0.23828125,0.5263157894736842,0.5384615384615384,dense1
1030,94,857,96,0.88482666015625,0.2578125,0.5458399576046635,0.49473684210526314,dense1
1060,86,1224,100,0.860595703125,0.2734375,0.46409807355516636,0.46236559139784944,dense1
719,102,751,89,0.9102783203125,0.25390625,0.4891156462585034,0.5340314136125655,dense1
1001,96,967,95,0.8798828125,0.25390625,0.5086382113821138,0.5026178010471204,dense1
905,117,703,83,0.90185546875,0.21875,0.5628109452736318,0.585,dense1
730,97,745,92,0.90997314453125,0.26171875,0.49491525423728816,0.5132275132275133,dense1
936,87,935,106,0.88580322265625,0.24609375,0.5002672367717798,0.45077720207253885,dense1
1168,100,1190,96,0.8560791015625,0.234375,0.4953350296861747,0.5102040816326531,dense1
645,112,339,72,0.93994140625,0.28125,0.6554878048780488,0.6086956521739131,dense1
380,110,235,91,0.96246337890625,0.21484375,0.6178861788617886,0.5472636815920398,dense1
874,103,825,82,0.89630126953125,0.27734375,0.5144202472042377,0.5567567567567567,dense1
70,98,89,87,0.99029541015625,0.27734375,0.44025157232704404,0.5297297297297298,dense1
1,96,87,107,0.99462890625,0.20703125,0.011363636363636364,0.4729064039408867,dense1
1237,100,1005,92,0.8631591796875,0.25,0.5517395182872435,0.5208333333333334,dense1
1188,85,1213,107,0.85345458984375,0.25,0.4947938359017076,0.4427083333333333,dense1
68,115,67,76,0.99176025390625,0.25390625,0.5037037037037037,0.6020942408376964,dense1
339,96,453,82,0.95166015625,0.3046875,0.42803030303030304,0.5393258426966292,dense1
694,87,704,87,0.9146728515625,0.3203125,0.49642346208869814,0.5,dense1
324,103,299,78,0.96197509765625,0.29296875,0.5200642054574639,0.569060773480663,dense1
233,85,291,92,0.968017578125,0.30859375,0.4446564885496183,0.480225988700565,dense1
988,90,856,88,0.887451171875,0.3046875,0.5357917570498916,0.5056179775280899,dense1
965,103,1025,92,0.8785400390625,0.23828125,0.4849246231155779,0.5282051282051282,dense1
774,92,762,97,0.90625,0.26171875,0.50390625,0.48677248677248675,dense1
709,80,700,87,0.91400146484375,0.34765625,0.5031937544357701,0.47904191616766467,dense1
812,116,557,70,0.91644287109375,0.2734375,0.5931336742147553,0.6236559139784946,dense1
597,92,663,83,0.923095703125,0.31640625,0.4738095238095238,0.5257142857142857,dense1
