pos_in,pos_out,neg_in,neg_out,prune_rate_in,prune_rate_out,sign_rate_in,sign_rate_out,layer
342,9,578,5,0.94384765625,0.9453125,0.3717391304347826,0.6428571428571429,dense1
1790,13,1024,4,0.8282470703125,0.93359375,0.6361051883439943,0.7647058823529411,dense1
370,9,444,10,0.9503173828125,0.92578125,0.45454545454545453,0.47368421052631576,dense1
369,12,520,7,0.94573974609375,0.92578125,0.4150731158605174,0.631578947368421,dense1
855,10,532,3,0.91534423828125,0.94921875,0.6164383561643836,0.7692307692307693,dense1
1474,22,1365,16,0.82672119140625,0.8515625,0.519196900317013,0.5789473684210527,dense1
1714,19,1564,11,0.7999267578125,0.8828125,0.5228798047589994,0.6333333333333333,dense1
587,15,601,4,0.927490234375,0.92578125,0.4941077441077441,0.7894736842105263,dense1
751,21,786,15,0.90618896484375,0.859375,0.4886141834743006,0.5833333333333334,dense1
1595,16,1349,15,0.8203125,0.87890625,0.5417798913043478,0.5161290322580645,dense1
785,11,783,11,0.904296875,0.9140625,0.5006377551020408,0.5,dense1
332,10,612,6,0.9423828125,0.9375,0.3516949152542373,0.625,dense1
455,9,660,9,0.93194580078125,0.9296875,0.4080717488789238,0.5,dense1
1440,27,1448,13,0.82373046875,0.84375,0.4986149584487535,0.675,dense1
287,13,551,8,0.9488525390625,0.91796875,0.3424821002386635,0.6190476190476191,dense1
409,13,243,4,0.960205078125,0.93359375,0.6273006134969326,0.7647058823529411,dense1
363,6,448,6,0.95050048828125,0.953125,0.4475955610357583,0.5,dense1
293,12,645,8,0.9427490234375,0.921875,0.31236673773987206,0.6,dense1
539,6,663,11,0.9266357421875,0.93359375,0.44841930116472545,0.35294117647058826,dense1
913,20,1078,12,0.87847900390625,0.875,0.4585635359116022,0.625,dense1
1542,11,1350,14,0.823486328125,0.90234375,0.533195020746888,0.44,dense1
442,5,684,10,0.9312744140625,0.94140625,0.3925399644760213,0.3333333333333333,dense1
896,18,440,7,0.91845703125,0.90234375,0.6706586826347305,0.72,dense1
744,24,744,12,0.9091796875,0.859375,0.5,0.6666666666666666,dense1
1119,16,1158,17,0.86102294921875,0.87109375,0.4914361001317523,0.48484848484848486,dense1
381,14,368,7,0.95428466796875,0.91796875,0.5086782376502003,0.6666666666666666,dense1
504,9,604,14,0.932373046875,0.91015625,0.4548736462093863,0.391304347826087,dense1
1425,19,973,4,0.8536376953125,0.91015625,0.5942452043369475,0.8260869565217391,dense1
336,10,752,14,0.93359375,0.90625,0.3088235294117647,0.4166666666666667,dense1
463,9,494,12,0.94158935546875,0.91796875,0.48380355276907,0.42857142857142855,dense1
387,7,374,10,0.95355224609375,0.93359375,0.5085413929040736,0.4117647058823529,dense1
295,7,643,6,0.9427490234375,0.94921875,0.31449893390191896,0.5384615384615384,dense1
255,8,666,16,0.94378662109375,0.90625,0.2768729641693811,0.3333333333333333,dense1
491,8,638,17,0.93109130859375,0.90234375,0.4348981399468556,0.32,dense1
489,5,486,4,0.94049072265625,0.96484375,0.5015384615384615,0.5555555555555556,dense1
408,4,599,5,0.93853759765625,0.96484375,0.4051638530287984,0.4444444444444444,dense1
1143,14,1168,13,0.85894775390625,0.89453125,0.49459108610990915,0.5185185185185185,dense1
284,10,342,8,0.9617919921875,0.9296875,0.4536741214057508,0.5555555555555556,dense1
602,16,250,1,0.947998046875,0.93359375,0.7065727699530516,0.9411764705882353,dense1
460,9,422,7,0.9461669921875,0.9375,0.5215419501133787,0.5625,dense1
708,12,788,16,0.90869140625,0.890625,0.4732620320855615,0.42857142857142855,dense1
1066,19,1026,9,0.872314453125,0.890625,0.5095602294455067,0.6785714285714286,dense1
632,8,691,5,0.91925048828125,0.94921875,0.47770219198790626,0.6153846153846154,dense1
515,10,520,6,0.93682861328125,0.9375,0.4975845410628019,0.625,dense1
365,6,591,8,0.941650390625,0.9453125,0.3817991631799163,0.42857142857142855,dense1
541,4,640,11,0.92791748046875,0.94140625,0.45808636748518206,0.26666666666666666,dense1
536,17,310,3,0.9483642578125,0.921875,0.6335697399527187,0.85,dense1
1538,21,1167,10,0.83489990234375,0.87890625,0.5685767097966729,0.6774193548387096,dense1
350,9,396,5,0.9544677734375,0.9453125,0.4691689008042895,0.6428571428571429,dense1
884,13,241,5,0.93133544921875,0.9296875,0.7857777777777778,0.7222222222222222,dense1
1478,14,1455,12,0.82098388671875,0.8984375,0.5039209001022843,0.5384615384615384,dense1
597,6,504,10,0.93280029296875,0.9375,0.5422343324250681,0.375,dense1
360,12,245,3,0.96307373046875,0.94140625,0.5950413223140496,0.8,dense1
349,16,832,6,0.92791748046875,0.9140625,0.2955122777307367,0.7272727272727273,dense1
389,13,507,14,0.9453125,0.89453125,0.4341517857142857,0.48148148148148145,dense1
512,8,674,8,0.9276123046875,0.9375,0.4317032040472175,0.5,dense1
585,12,521,6,0.9324951171875,0.9296875,0.5289330922242315,0.6666666666666666,dense1
1435,11,905,4,0.857177734375,0.94140625,0.6132478632478633,0.7333333333333333,dense1
830,15,499,4,0.91888427734375,0.92578125,0.6245297215951844,0.7894736842105263,dense1
1811,27,1676,18,0.78717041015625,0.82421875,0.5193576139948379,0.6,dense1
382,4,563,8,0.94232177734375,0.953125,0.4042328042328042,0.3333333333333333,dense1
598,12,732,17,0.9188232421875,0.88671875,0.4496240601503759,0.41379310344827586,dense1
279,13,387,13,0.9593505859375,0.8984375,0.4189189189189189,0.5,dense1
386,4,335,3,0.95599365234375,0.97265625,0.5353675450762829,0.5714285714285714,dense1
594,18,593,6,0.92755126953125,0.90625,0.5004212299915753,0.75,dense1
708,12,615,17,0.91925048828125,0.88671875,0.5351473922902494,0.41379310344827586,dense1
261,6,524,10,0.95208740234375,0.9375,0.332484076433121,0.375,dense1
487,12,666,6,0.92962646484375,0.9296875,0.42237640936686904,0.6666666666666666,dense1
511,12,346,3,0.94769287109375,0.94140625,0.5962660443407235,0.8,dense1
324,6,459,2,0.95220947265625,0.96875,0.41379310344827586,0.75,dense1
240,10,708,11,0.942138671875,0.91796875,0.25316455696202533,0.47619047619047616,dense1
1788,17,1075,8,0.82525634765625,0.90234375,0.6245197345441844,0.68,dense1
531,6,679,9,0.9261474609375,0.94140625,0.4388429752066116,0.4,dense1
425,17,533,14,0.9415283203125,0.87890625,0.44363256784968685,0.5483870967741935,dense1
890,14,966,11,0.88671875,0.90234375,0.4795258620689655,0.56,dense1
354,5,694,10,0.93603515625,0.94140625,0.3377862595419847,0.3333333333333333,dense1
331,13,670,13,0.93890380859375,0.8984375,0.3306693306693307,0.5,dense1
1649,12,1314,17,0.81915283203125,0.88671875,0.556530543368208,0.41379310344827586,dense1
549,5,584,8,0.93084716796875,0.94921875,0.48455428067078554,0.38461538461538464,dense1
1543,18,1374,7,0.82196044921875,0.90234375,0.5289681179293795,0.72,dense1
581,8,686,11,0.92266845703125,0.92578125,0.4585635359116022,0.42105263157894735,dense1
584,16,388,4,0.940673828125,0.921875,0.6008230452674898,0.8,dense1
289,11,224,1,0.96868896484375,0.953125,0.5633528265107213,0.9166666666666666,dense1
423,9,357,5,0.952392578125,0.9453125,0.5423076923076923,0.6428571428571429,dense1
131,7,656,8,0.95196533203125,0.94140625,0.16645489199491742,0.4666666666666667,dense1
419,16,774,9,0.92718505859375,0.90234375,0.3512154233025985,0.64,dense1
1450,20,1332,16,0.8302001953125,0.859375,0.5212077641984184,0.5555555555555556,dense1
488,9,647,7,0.93072509765625,0.9375,0.4299559471365639,0.5625,dense1
492,16,684,14,0.92822265625,0.8828125,0.41836734693877553,0.5333333333333333,dense1
733,14,599,8,0.918701171875,0.9140625,0.5503003003003003,0.6363636363636364,dense1
1030,11,312,5,0.9180908203125,0.9375,0.767511177347243,0.6875,dense1
381,9,387,7,0.953125,0.9375,0.49609375,0.5625,dense1
885,21,747,9,0.900390625,0.8828125,0.5422794117647058,0.7,dense1
999,16,975,9,0.8795166015625,0.90234375,0.506079027355623,0.64,dense1
401,5,544,7,0.94232177734375,0.953125,0.42433862433862435,0.4166666666666667,dense1
1413,16,916,4,0.85784912109375,0.921875,0.6066981537140403,0.8,dense1
473,5,666,9,0.93048095703125,0.9453125,0.41527655838454786,0.35714285714285715,dense1
903,12,945,20,0.88720703125,0.875,0.48863636363636365,0.375,dense1
296,10,767,7,0.93511962890625,0.93359375,0.27845719661335844,0.5882352941176471,dense1
1131,31,1183,13,0.8587646484375,0.828125,0.4887640449438202,0.7045454545454546,dense1
1526,13,1276,12,0.8289794921875,0.90234375,0.5446109921484654,0.52,dense1
1647,20,1353,17,0.81689453125,0.85546875,0.549,0.5405405405405406,dense1
390,13,426,3,0.9501953125,0.9375,0.47794117647058826,0.8125,dense1
406,14,496,10,0.9449462890625,0.90625,0.4501108647450111,0.5833333333333334,dense1
479,13,506,4,0.93988037109375,0.93359375,0.4862944162436548,0.7647058823529411,dense1
1732,19,1664,20,0.792724609375,0.84765625,0.5100117785630153,0.48717948717948717,dense1
568,19,634,13,0.9266357421875,0.875,0.47254575707154745,0.59375,dense1
383,10,820,7,0.92657470703125,0.93359375,0.3183707398171239,0.5882352941176471,dense1
530,12,300,8,0.9493408203125,0.921875,0.6385542168674698,0.6,dense1
723,15,502,5,0.92523193359375,0.921875,0.590204081632653,0.75,dense1
655,14,671,7,0.9190673828125,0.91796875,0.4939668174962293,0.6666666666666666,dense1
247,10,792,11,0.93658447265625,0.91796875,0.2377285851780558,0.47619047619047616,dense1
420,10,407,7,0.94952392578125,0.93359375,0.5078597339782346,0.5882352941176471,dense1
438,17,506,17,0.9423828125,0.8671875,0.4639830508474576,0.5,dense1
450,11,536,9,0.9398193359375,0.921875,0.4563894523326572,0.55,dense1
489,13,698,8,0.92755126953125,0.91796875,0.4119629317607414,0.6190476190476191,dense1
442,20,372,3,0.9503173828125,0.91015625,0.542997542997543,0.8695652173913043,dense1
387,13,497,11,0.946044921875,0.90625,0.43778280542986425,0.5416666666666666,dense1
227,11,783,6,0.9383544921875,0.93359375,0.22475247524752476,0.6470588235294118,dense1
499,7,643,7,0.9302978515625,0.9453125,0.43695271453590195,0.5,dense1
250,7,794,10,0.936279296875,0.93359375,0.23946360153256704,0.4117647058823529,dense1
654,19,702,9,0.917236328125,0.890625,0.4823008849557522,0.6785714285714286,dense1
219,8,367,7,0.9642333984375,0.94140625,0.37372013651877134,0.5333333333333333,dense1
347,9,429,7,0.95263671875,0.9375,0.44716494845360827,0.5625,dense1
